target,monthly_income,time_of_month,savings,guests
5,8269,3,high,1
5,9556,13,high,1
4,5661,27,medium,0
2,2135,18,low,0
5,7764,20,high,0
2,2134,9,low,0
4,5141,28,medium,0
3,3894,5,low,0
4,6575,9,medium,0
1,1635,8,low,1
2,2629,15,low,0
1,1539,24,low,1
5,9559,6,high,1
5,7780,29,high,0
4,4357,10,medium,0
1,1524,31,low,0
2,2871,5,low,1
4,5086,24,medium,0
3,3737,29,low,0
3,3151,16,low,0
5,8967,5,high,1
4,6952,9,medium,0
3,3692,25,low,0
3,3240,20,low,0
1,1639,30,low,0
5,7669,25,high,0
2,2496,5,low,1
4,6743,2,medium,1
5,9182,8,high,1
5,7255,13,high,0
4,6599,29,medium,0
2,2881,20,low,0
5,9960,4,high,1
5,7541,31,high,0
4,5187,15,medium,0
4,4124,9,medium,0
5,9821,10,high,0
4,5720,5,medium,0
4,5357,25,medium,0
5,8102,11,high,0
5,9134,6,high,0
5,7856,8,high,1
4,6251,11,medium,0
4,5502,30,medium,1
5,9787,23,high,1
5,8669,17,high,0
4,6301,16,medium,0
4,4395,31,medium,1
5,7186,4,high,0
5,7730,14,high,1
1,1450,31,low,0
3,3655,15,low,0
4,5306,26,medium,1
1,1078,14,low,1
4,4256,6,medium,1
3,3471,5,low,1
4,4341,13,medium,0
4,6393,22,medium,0
3,3249,16,low,0
5,9669,28,high,0
4,4956,9,medium,1
4,5559,28,medium,1
2,2606,2,low,0
4,5669,18,medium,0
5,7938,29,high,0
1,1575,5,low,1
2,2714,17,low,1
1,1438,5,low,0
1,1496,28,low,0
5,9084,6,high,0
4,5386,29,medium,0
5,9872,7,high,0
5,7154,29,high,0
4,4618,22,medium,0
5,8242,31,high,0
2,2448,8,low,0
5,8000,2,high,1
4,4013,19,medium,0
5,8668,3,high,0
5,8660,13,high,0
4,5041,3,medium,0
4,4153,25,medium,1
5,7823,27,high,1
3,3231,29,low,0
3,3262,9,low,0
5,8020,20,high,0
1,1747,30,low,1
4,4150,22,medium,1
5,8820,21,high,0
5,8135,3,high,1
4,5913,27,medium,0
4,5395,25,medium,1
4,5286,3,medium,0
4,6862,19,medium,1
5,9191,6,high,0
5,7633,12,high,1
5,7580,13,high,0
5,8519,26,high,0
5,9615,7,high,0
4,4981,25,medium,0
5,7010,3,high,0
4,6804,3,medium,0
1,1974,20,low,0
4,5787,30,medium,0
2,2120,7,low,0
5,7627,22,high,0
2,2571,31,low,1
5,8242,15,high,1
5,7911,16,high,0
5,9335,23,high,0
5,9331,5,high,0
5,7500,21,high,1
4,6787,24,medium,1
4,6672,14,medium,1
5,7130,29,high,1
5,9709,7,high,0
5,7226,22,high,0
5,7757,9,high,0
4,5253,28,medium,0
5,9637,16,high,0
4,6319,23,medium,1
5,8709,21,high,0
3,3653,21,low,0
2,2266,22,low,0
4,5767,24,medium,0
5,9178,14,high,1
4,5560,30,medium,0
1,1620,11,low,0
5,9298,12,high,0
5,8149,4,high,0
1,1028,19,low,0
5,8346,1,high,0
5,9837,6,high,0
4,5165,31,medium,0
5,7724,1,high,1
5,8262,26,high,0
3,3839,28,low,1
1,1290,20,low,0
5,8772,25,high,0
4,5693,25,medium,0
5,8703,13,high,0
5,8358,23,high,0
4,4975,23,medium,0
2,2794,17,low,0
2,2051,13,low,1
3,3710,22,low,0
3,3870,31,low,0
1,1972,5,low,0
2,2131,3,low,0
4,6354,17,medium,0
5,8585,11,high,0
4,4478,28,medium,0
2,2747,28,low,0
2,2334,24,low,1
4,5726,2,medium,0
5,9577,1,high,0
4,6929,17,medium,0
2,2607,16,low,0
2,2221,7,low,0
2,2979,2,low,1
1,1251,26,low,0
5,8290,2,high,0
4,6079,29,medium,0
3,3057,5,low,1
5,7794,24,high,1
5,9356,23,high,0
5,8460,10,high,0
4,5267,10,medium,0
5,7992,3,high,0
4,5340,23,medium,1
4,5222,12,medium,0
4,4924,20,medium,0
5,8804,29,high,1
5,8772,12,high,1
4,6611,25,medium,0
4,4765,9,medium,0
5,7951,19,high,0
5,8691,22,high,1
2,2171,6,low,0
4,6991,10,medium,1
4,5189,4,medium,0
1,1589,28,low,0
3,3303,25,low,0
5,8966,26,high,0
4,5848,24,medium,0
5,8378,28,high,1
5,9621,24,high,0
5,7483,31,high,0
4,6776,29,medium,0
4,6475,9,medium,0
4,5191,17,medium,1
3,3442,16,low,0
5,8782,3,high,1
5,8820,17,high,0
4,5034,30,medium,0
3,3273,28,low,1
5,8514,1,high,0
4,6579,2,medium,0
5,7859,20,high,0
4,6821,2,medium,1
5,7465,8,high,0
4,4030,1,medium,0
4,5966,4,medium,0
4,4753,4,medium,0
1,1003,12,low,1
4,6114,11,medium,0
5,9022,6,high,0
2,2195,13,low,1
4,5799,10,medium,1
5,7704,23,high,0
1,1000,7,low,0
1,1859,12,low,1
4,4714,31,medium,0
4,4737,4,medium,0
5,7445,6,high,0
4,4050,4,medium,0
5,7162,5,high,0
5,8838,12,high,0
3,3154,23,low,0
3,3086,18,low,1
4,4328,17,medium,0
5,7126,15,high,0
4,4445,27,medium,0
5,8781,29,high,0
4,5023,15,medium,0
5,7397,30,high,0
4,5016,19,medium,0
1,1811,19,low,1
1,1674,16,low,0
4,5098,17,medium,1
1,1483,31,low,0
2,2871,18,low,0
3,3122,31,low,0
4,4423,17,medium,0
5,7603,19,high,0
4,4469,30,medium,1
4,4722,16,medium,0
2,2789,10,low,0
2,2929,16,low,0
4,6067,5,medium,0
4,5774,11,medium,1
4,6475,24,medium,0
4,5195,27,medium,0
5,8932,9,high,0
5,9769,1,high,0
5,9887,30,high,1
4,5155,22,medium,1
1,1870,23,low,0
1,1925,23,low,0
3,3699,12,low,0
5,9974,4,high,1
2,2606,10,low,0
5,9954,18,high,0
1,1302,15,low,0
4,4751,16,medium,0
5,7801,2,high,1
5,9608,5,high,1
4,6697,21,medium,1
4,5604,7,medium,0
2,2841,18,low,0
4,6917,19,medium,1
5,7035,4,high,0
4,6858,22,medium,1
5,9124,30,high,0
4,5799,7,medium,0
4,4271,14,medium,0
2,2233,2,low,0
1,1245,7,low,0
2,2033,2,low,0
5,9906,29,high,0
1,1744,18,low,0
4,4339,25,medium,0
3,3520,29,low,0
4,4956,29,medium,0
1,1517,3,low,0
5,8915,16,high,1
4,4397,27,medium,0
1,1877,31,low,0
4,4874,2,medium,0
4,4312,1,medium,0
5,9470,5,high,0
5,8493,3,high,0
1,1780,22,low,0
2,2333,6,low,0
3,3166,11,low,0
5,9445,23,high,1
4,5362,29,medium,0
5,9319,27,high,0
4,4937,7,medium,0
5,8826,22,high,0
5,7235,31,high,1
3,3437,22,low,0
5,9130,15,high,0
4,5522,23,medium,0
3,3779,16,low,0
4,4636,6,medium,0
5,8448,11,high,0
2,2807,18,low,0
4,6239,30,medium,0
1,1243,5,low,1
4,5541,5,medium,1
4,4256,14,medium,1
4,6750,20,medium,0
3,3884,8,low,1
5,7119,11,high,0
2,2461,15,low,1
5,7512,16,high,0
4,6889,10,medium,0
4,4693,19,medium,0
4,4116,13,medium,0
5,8081,27,high,0
4,5033,10,medium,1
5,9954,20,high,0
4,4868,22,medium,0
5,7362,23,high,0
4,4522,12,medium,1
5,8672,7,high,0
4,5832,23,medium,0
4,4087,28,medium,0
5,8592,13,high,0
5,9985,29,high,1
5,7688,17,high,1
5,7305,4,high,0
1,1628,17,low,0
4,6905,14,medium,0
4,4629,6,medium,0
4,4633,30,medium,0
4,4550,8,medium,0
5,7522,8,high,0
5,7871,17,high,1
5,7774,29,high,0
5,9268,21,high,0
5,8014,12,high,0
5,7587,9,high,1
5,9662,31,high,0
5,9461,16,high,0
5,8142,15,high,1
1,1979,29,low,0
4,6043,22,medium,0
2,2206,7,low,0
4,4579,31,medium,0
3,3077,15,low,0
1,1448,6,low,0
4,5834,30,medium,0
5,7410,22,high,0
5,8492,29,high,1
4,5637,6,medium,0
1,1656,15,low,0
3,3966,4,low,0
4,4454,20,medium,1
5,7994,26,high,0
5,7025,8,high,1
4,6823,21,medium,1
5,9033,18,high,1
2,2956,11,low,0
2,2232,24,low,0
5,7944,18,high,0
5,8096,2,high,1
5,9939,5,high,0
3,3339,5,low,0
5,9780,27,high,1
2,2774,2,low,1
4,6355,24,medium,0
2,2557,6,low,1
5,9090,15,high,0
1,1743,4,low,0
5,8486,5,high,0
4,4242,17,medium,1
4,4070,20,medium,0
2,2962,14,low,0
5,7319,21,high,1
4,6689,30,medium,0
2,2115,19,low,0
4,4100,22,medium,1
4,5434,15,medium,0
4,6222,1,medium,0
4,5779,23,medium,1
4,5205,23,medium,1
4,6304,6,medium,1
5,9654,27,high,0
2,2268,1,low,0
5,8122,25,high,0
1,1676,26,low,1
1,1979,17,low,0
5,9993,27,high,0
4,4554,27,medium,0
4,6614,24,medium,0
4,4516,20,medium,1
1,1619,4,low,1
4,4091,7,medium,0
4,6614,29,medium,0
1,1753,16,low,1
4,5511,7,medium,0
3,3419,15,low,1
5,8368,12,high,0
4,4178,22,medium,0
5,7692,31,high,0
5,7966,8,high,1
1,1165,6,low,1
4,5276,4,medium,0
4,6659,2,medium,0
5,7342,30,high,0
4,5209,23,medium,0
1,1961,6,low,1
2,2505,16,low,0
1,1280,23,low,1
4,5265,23,medium,0
5,8873,23,high,1
4,4754,25,medium,0
4,6247,30,medium,0
4,4562,15,medium,0
4,5768,20,medium,0
5,8828,5,high,0
1,1551,26,low,0
4,5705,5,medium,0
5,9096,19,high,0
4,6546,1,medium,1
5,7196,2,high,1
2,2144,15,low,0
4,6856,21,medium,1
5,9280,27,high,0
4,4931,6,medium,1
5,7428,2,high,0
4,5905,9,medium,0
5,8206,16,high,0
3,3119,28,low,0
5,7421,8,high,0
4,4651,14,medium,0
4,4751,25,medium,0
5,8550,28,high,0
5,7697,7,high,0
4,4408,27,medium,1
3,3337,5,low,0
4,5909,27,medium,1
5,7878,19,high,1
5,7528,9,high,0
4,4050,20,medium,0
4,5465,16,medium,0
4,6724,16,medium,0
5,9126,11,high,1
5,9482,15,high,1
4,6713,2,medium,0
4,5202,12,medium,0
5,8584,8,high,0
4,5928,29,medium,0
4,6169,31,medium,0
5,9363,28,high,0
5,8984,18,high,0
4,6649,28,medium,0
3,3949,30,low,0
4,4612,13,medium,0
2,2207,23,low,0
3,3301,16,low,1
3,3875,15,low,0
2,2931,9,low,0
5,7507,27,high,0
4,6420,21,medium,0
4,5053,31,medium,0
5,8091,28,high,0
4,4651,15,medium,0
5,8622,16,high,1
4,4889,15,medium,0
5,7304,16,high,1
4,6946,9,medium,0
5,8881,28,high,0
3,3600,28,low,0
4,4683,27,medium,1
5,7944,30,high,1
4,4582,16,medium,1
5,7551,30,high,0
1,1987,25,low,0
4,5005,6,medium,0
5,7959,23,high,0
4,5185,2,medium,1
5,7442,27,high,0
5,8736,17,high,0
4,4520,27,medium,0
4,6721,8,medium,0
4,6479,3,medium,0
5,9275,14,high,0
2,2162,13,low,0
5,8404,15,high,0
4,6418,10,medium,1
4,4449,26,medium,0
2,2850,20,low,0
5,9398,28,high,0
4,4804,16,medium,1
3,3905,30,low,0
5,7310,8,high,0
4,5098,19,medium,0
4,6077,11,medium,0
5,9412,28,high,0
2,2001,21,low,0
4,5028,23,medium,0
5,8930,15,high,1
4,5059,24,medium,0
3,3734,7,low,1
3,3990,2,low,0
4,4563,21,medium,1
2,2219,27,low,1
4,6839,5,medium,0
1,1793,24,low,1
5,8470,6,high,0
5,8156,26,high,0
2,2347,13,low,0
5,8462,10,high,1
4,5313,8,medium,1
3,3887,29,low,0
5,9839,31,high,0
4,4764,24,medium,0
5,8490,16,high,1
4,4452,5,medium,1
5,8097,15,high,1
2,2382,15,low,0
5,7669,8,high,1
4,6240,17,medium,1
4,4425,12,medium,0
1,1741,6,low,0
2,2488,2,low,0
4,5061,25,medium,0
1,1499,12,low,0
4,4084,15,medium,0
4,6307,6,medium,0
5,8633,6,high,0
2,2420,24,low,1
5,7347,30,high,1
4,5462,31,medium,0
5,9840,18,high,0
5,7514,2,high,0
1,1088,29,low,0
5,8256,13,high,0
4,6638,3,medium,1
5,9256,28,high,0
4,6243,26,medium,0
2,2325,25,low,0
1,1259,2,low,0
5,8351,13,high,0
2,2920,11,low,1
2,2542,22,low,0
2,2927,15,low,1
1,1888,10,low,0
5,7738,19,high,0
5,8059,5,high,1
5,7448,24,high,0
4,5617,23,medium,0
1,1669,1,low,0
5,7132,6,high,1
2,2253,18,low,1
1,1070,20,low,0
3,3575,3,low,0
4,5165,30,medium,0
5,9016,28,high,0
5,8169,5,high,0
5,7271,19,high,0
4,4075,27,medium,0
4,6760,4,medium,1
4,4142,31,medium,0
5,9847,29,high,0
3,3334,16,low,0
3,3917,26,low,0
5,8992,2,high,0
1,1456,18,low,0
4,6968,9,medium,0
5,9966,1,high,0
5,7245,21,high,0
5,9146,2,high,0
4,5478,29,medium,0
3,3773,21,low,0
4,6249,5,medium,0
4,5570,19,medium,0
1,1662,10,low,0
5,7105,28,high,0
5,7893,3,high,0
5,9394,7,high,0
1,1395,17,low,0
4,4924,3,medium,0
4,6599,16,medium,0
1,1082,8,low,1
4,4588,25,medium,0
1,1847,7,low,0
5,8147,12,high,1
5,7498,30,high,1
3,3930,26,low,0
5,8417,23,high,0
1,1955,29,low,0
4,5464,21,medium,0
4,6996,15,medium,0
5,7828,19,high,0
3,3766,2,low,0
4,5516,26,medium,0
3,3146,5,low,0
4,5654,1,medium,0
5,8304,20,high,0
4,5257,19,medium,0
5,9803,9,high,0
4,6320,12,medium,0
5,9461,23,high,1
4,5384,15,medium,0
5,8910,13,high,0
3,3746,26,low,0
5,9008,3,high,1
3,3452,25,low,0
5,8513,29,high,0
5,7718,11,high,1
4,5246,29,medium,0
4,4305,25,medium,1
4,6082,13,medium,0
3,3793,22,low,0
5,7979,20,high,1
4,6564,12,medium,1
5,9380,27,high,0
5,7787,22,high,0
5,7158,28,high,0
5,7520,2,high,1
4,6384,29,medium,0
5,7414,12,high,0
4,4564,1,medium,1
4,4792,21,medium,0
5,8194,1,high,0
4,6749,8,medium,0
4,5210,21,medium,0
3,3309,19,low,1
4,5125,17,medium,0
4,4057,1,medium,0
2,2329,31,low,1
4,5152,1,medium,1
5,8474,26,high,1
2,2564,18,low,0
4,6374,24,medium,0
5,8485,17,high,0
4,4429,5,medium,0
4,5391,19,medium,0
5,8457,12,high,0
4,5608,19,medium,0
3,3041,1,low,0
5,9321,26,high,0
5,8551,16,high,0
4,6146,5,medium,1
5,7353,25,high,1
1,1552,23,low,0
4,4787,7,medium,0
2,2013,15,low,0
5,8228,31,high,1
3,3734,14,low,0
4,6327,30,medium,1
4,6383,7,medium,1
4,5713,15,medium,0
5,8180,25,high,0
1,1653,28,low,1
4,6645,12,medium,0
1,1118,27,low,0
4,5005,10,medium,0
2,2225,20,low,1
1,1324,22,low,0
5,8588,10,high,0
1,1023,30,low,1
4,6880,1,medium,0
2,2780,19,low,1
5,8584,5,high,0
4,4399,27,medium,0
4,6085,15,medium,0
2,2737,31,low,0
4,4408,27,medium,1
5,7847,7,high,1
3,3715,1,low,0
3,3637,18,low,0
4,6672,10,medium,0
1,1167,27,low,1
1,1909,9,low,0
4,6675,2,medium,1
1,1018,4,low,1
3,3809,29,low,0
5,9730,29,high,1
1,1077,6,low,0
4,4904,20,medium,0
1,1659,4,low,0
5,9082,25,high,0
4,6781,3,medium,0
3,3464,24,low,0
5,8118,1,high,0
2,2747,23,low,0
4,4387,26,medium,0
4,4363,26,medium,0
3,3354,8,low,0
5,9490,25,high,1
5,9746,9,high,0
4,5126,7,medium,0
3,3085,21,low,1
5,9595,12,high,1
2,2377,15,low,0
5,8325,26,high,1
4,5218,5,medium,0
4,4032,15,medium,0
3,3470,13,low,0
5,8417,6,high,0
5,7736,29,high,1
4,6860,30,medium,0
5,8238,3,high,1
5,7011,17,high,1
4,6605,18,medium,0
5,9494,1,high,0
4,6180,3,medium,1
4,4681,7,medium,0
2,2929,10,low,0
4,4184,24,medium,0
5,8693,26,high,0
4,4337,7,medium,0
3,3551,1,low,0
5,8511,12,high,0
5,8684,9,high,0
2,2819,14,low,0
5,8204,13,high,0
1,1488,23,low,0
4,4951,7,medium,0
5,9716,26,high,0
4,4410,2,medium,0
4,5816,6,medium,0
5,8969,27,high,0
5,7337,16,high,1
2,2401,5,low,0
5,8145,7,high,1
5,9665,21,high,1
4,6797,22,medium,0
4,5941,28,medium,0
4,6009,18,medium,1
2,2282,27,low,0
4,5504,26,medium,1
4,4468,30,medium,0
4,4500,21,medium,1
4,4028,12,medium,0
5,9733,10,high,1
4,6726,2,medium,0
4,4072,10,medium,0
4,5188,30,medium,0
3,3580,5,low,0
4,5256,30,medium,1
4,5256,3,medium,0
1,1582,18,low,0
5,7409,9,high,0
5,7776,15,high,0
2,2773,30,low,0
5,7113,30,high,0
2,2886,6,low,0
2,2788,11,low,0
5,7108,13,high,0
5,9089,16,high,1
4,4359,4,medium,0
4,6546,22,medium,1
4,4727,11,medium,0
5,7794,16,high,0
3,3715,16,low,0
3,3766,22,low,0
5,9683,5,high,0
4,6643,6,medium,1
4,4875,1,medium,0
4,4234,4,medium,1
5,7170,13,high,1
4,5094,7,medium,0
5,8811,25,high,1
4,5445,20,medium,1
4,6488,18,medium,0
3,3801,7,low,1
3,3735,27,low,1
4,6727,31,medium,0
3,3005,17,low,0
5,8404,22,high,0
1,1665,7,low,0
4,4787,22,medium,0
4,5177,10,medium,0
4,5061,7,medium,1
2,2798,19,low,0
5,9991,12,high,0
1,1781,12,low,1
5,7974,11,high,1
4,5588,23,medium,0
4,6174,19,medium,0
4,4326,18,medium,1
5,8103,23,high,0
5,8564,15,high,1
2,2521,10,low,1
4,4487,5,medium,0
5,7104,11,high,0
4,6236,7,medium,0
5,8385,13,high,0
2,2058,26,low,1
5,8380,25,high,0
4,5814,8,medium,0
5,7557,19,high,0
3,3846,18,low,1
5,8526,11,high,0
5,8950,3,high,0
5,7784,2,high,0
5,7766,7,high,0
1,1287,6,low,0
4,6461,4,medium,1
4,6653,21,medium,0
1,1177,19,low,0
2,2746,31,low,0
4,6196,9,medium,0
3,3620,6,low,1
5,7503,25,high,1
3,3508,28,low,0
4,6095,22,medium,0
5,7676,25,high,0
4,5717,13,medium,0
5,7325,17,high,0
5,9688,2,high,0
3,3046,21,low,0
4,5730,1,medium,0
5,7555,7,high,0
1,1851,7,low,0
5,7101,13,high,1
5,8355,10,high,1
4,5855,12,medium,1
1,1551,4,low,0
4,5756,20,medium,0
1,1906,2,low,0
2,2496,10,low,0
2,2236,23,low,0
1,1319,12,low,0
4,6901,10,medium,1
4,5751,23,medium,1
2,2058,29,low,0
5,7329,13,high,0
1,1124,31,low,0
5,7425,6,high,1
5,8426,9,high,0
4,4801,11,medium,0
5,8372,2,high,0
2,2115,8,low,0
5,7477,4,high,1
5,7300,8,high,0
3,3125,10,low,0
4,4929,7,medium,0
4,6498,7,medium,1
2,2400,6,low,0
5,7997,30,high,1
4,6433,13,medium,0
5,8814,10,high,1
2,2921,23,low,1
5,8559,22,high,0
2,2604,25,low,0
5,9199,31,high,0
2,2318,12,low,0
5,9943,23,high,0
5,7224,11,high,0
3,3551,29,low,0
5,9224,28,high,0
5,8296,20,high,1
5,8599,2,high,0
4,5454,23,medium,0
5,7421,2,high,0
5,7450,19,high,1
4,6366,3,medium,0
4,5525,27,medium,0
4,4766,24,medium,1
4,5528,12,medium,1
4,4617,27,medium,0
4,4214,19,medium,1
5,7737,11,high,1
2,2262,2,low,1
4,4586,16,medium,1
4,4475,13,medium,0
5,9714,19,high,0
2,2642,14,low,1
5,8921,9,high,0
4,5011,1,medium,1
5,7295,21,high,0
4,4650,16,medium,0
4,4751,14,medium,0
4,5996,15,medium,0
4,4267,1,medium,0
5,8521,12,high,0
2,2220,27,low,0
1,1694,11,low,0
3,3949,4,low,0
5,8750,24,high,0
3,3813,25,low,1
5,7995,15,high,1
5,9208,9,high,0
3,3424,6,low,1
3,3688,30,low,0
2,2082,15,low,0
5,7956,27,high,0
5,7331,27,high,0
4,4511,31,medium,1
2,2319,1,low,0
5,7549,23,high,1
5,7534,25,high,0
4,6702,11,medium,0
4,5966,8,medium,1
4,5826,8,medium,1
5,8258,29,high,0
3,3784,19,low,0
5,8042,24,high,1
5,8198,12,high,0
5,8359,31,high,0
1,1886,12,low,0
3,3000,13,low,0
3,3649,22,low,0
4,5931,16,medium,0
2,2748,1,low,1
4,4195,21,medium,0
2,2541,15,low,1
5,8741,25,high,1
4,5746,24,medium,0
4,6539,25,medium,0
5,9852,17,high,0
4,5530,18,medium,1
4,4042,28,medium,0
5,7029,14,high,0
5,9115,25,high,1
5,8172,27,high,0
5,8866,11,high,0
5,8100,11,high,0
5,7206,13,high,0
1,1121,10,low,1
5,9521,28,high,1
2,2881,28,low,0
5,8996,17,high,1
1,1941,22,low,0
2,2434,4,low,0
3,3502,6,low,1
1,1617,26,low,0
5,7611,27,high,0
4,5627,16,medium,1
1,1527,26,low,0
4,4615,23,medium,0
1,1608,14,low,0
2,2284,17,low,0
2,2662,19,low,1
3,3215,23,low,0
4,4010,25,medium,0
5,9278,5,high,0
2,2324,29,low,0
1,1751,4,low,1
5,7583,7,high,0
5,7761,7,high,0
1,1591,30,low,1
5,7693,12,high,0
5,9469,18,high,0
5,8521,15,high,0
5,8173,14,high,1
4,5976,8,medium,0
5,8782,12,high,0
3,3925,11,low,0
4,6727,10,medium,0
4,4494,29,medium,0
5,7514,8,high,0
5,8758,30,high,1
5,8503,8,high,0
4,6209,24,medium,1
4,6952,6,medium,1
4,5728,3,medium,0
5,9972,13,high,0
5,7615,19,high,0
1,1303,29,low,1
3,3608,3,low,1
5,9199,14,high,0
5,7225,13,high,0
5,7249,26,high,0
5,8525,7,high,0
1,1726,14,low,1
1,1019,3,low,0
4,5920,1,medium,0
5,7638,29,high,0
1,1456,28,low,0
2,2160,2,low,0
4,6442,19,medium,0
4,6508,12,medium,0
4,6134,13,medium,1
4,5611,10,medium,0
3,3147,27,low,0
4,4090,26,medium,1
1,1272,24,low,0
4,6964,12,medium,0
3,3853,12,low,0
3,3586,9,low,0
4,6978,8,medium,1
5,8876,19,high,1
3,3038,12,low,1
3,3393,2,low,0
4,5201,10,medium,1
4,6916,20,medium,1
4,6656,6,medium,1
4,6330,7,medium,0
4,6883,19,medium,0
4,6647,6,medium,0
4,4082,16,medium,1
5,9497,5,high,1
1,1295,12,low,1
3,3689,17,low,0
4,6412,16,medium,0
2,2082,14,low,0
5,8283,26,high,0
5,8431,14,high,0
5,7855,6,high,0
5,9526,12,high,1
2,2763,5,low,0
5,8372,13,high,0
3,3641,9,low,0
5,7071,27,high,1
2,2782,30,low,0
1,1563,5,low,1
4,4519,18,medium,0
5,8782,14,high,1
5,7386,24,high,0
5,7707,27,high,0
4,4238,22,medium,0
4,6090,9,medium,0
5,7466,15,high,0
5,8687,13,high,0
3,3855,11,low,1
3,3539,14,low,0
3,3087,31,low,1
1,1656,31,low,0
4,6722,13,medium,0
4,6023,22,medium,0
1,1461,29,low,0
3,3951,17,low,0
1,1664,22,low,0
5,9595,1,high,0
4,4889,16,medium,0
5,9760,31,high,1
4,4964,29,medium,0
4,4444,27,medium,1
4,6581,16,medium,0
4,4200,10,medium,0
4,6676,27,medium,0
1,1401,2,low,0
5,9553,16,high,0
4,6778,15,medium,0
4,4563,22,medium,0
1,1101,1,low,0
1,1362,6,low,0
5,9423,11,high,0
2,2108,25,low,0
1,1413,15,low,0
4,5837,5,medium,0
1,1795,25,low,0
2,2233,28,low,0
1,1738,3,low,0
5,8842,14,high,0
5,9434,22,high,1
4,5677,9,medium,0
1,1408,22,low,0
4,5507,22,medium,0
4,4966,14,medium,1
5,8794,14,high,0
5,9192,14,high,1
4,4919,27,medium,0
3,3606,12,low,0
1,1640,16,low,0
4,4696,20,medium,0
4,4265,6,medium,0
5,9416,18,high,0
4,5147,13,medium,0
5,8422,18,high,0
4,6635,25,medium,0
5,7417,3,high,0
4,5180,16,medium,0
4,4526,14,medium,1
3,3276,13,low,0
4,5707,15,medium,0
1,1004,15,low,1
3,3354,16,low,1
5,8829,8,high,0
2,2421,23,low,1
4,5628,17,medium,1
4,4363,23,medium,0
3,3941,20,low,1
5,7077,13,high,1
2,2154,12,low,1
2,2748,18,low,1
5,7159,9,high,0
5,8127,26,high,0
1,1699,24,low,0
1,1871,22,low,0
4,6237,19,medium,1
1,1236,2,low,0
5,7637,1,high,0
1,1690,5,low,0
4,6739,14,medium,0
5,8445,7,high,1
5,7376,8,high,0
5,9276,15,high,0
5,8116,19,high,1
5,8993,1,high,0
4,5329,22,medium,0
4,4802,14,medium,0
5,7395,30,high,1
5,8261,4,high,0
5,9704,6,high,1
5,7364,9,high,0
4,4212,2,medium,0
5,9623,6,high,0
4,4373,9,medium,0
3,3584,17,low,0
5,9763,25,high,1
5,8692,29,high,0
5,9358,25,high,0
4,6272,14,medium,1
4,5026,25,medium,0
5,8916,4,high,0
2,2425,31,low,0
4,4871,7,medium,1
1,1440,11,low,0
5,9256,21,high,1
5,8169,7,high,0
1,1227,23,low,0
5,7486,17,high,0
5,8350,30,high,0
4,6896,14,medium,0
4,4523,26,medium,0
4,5692,4,medium,1
4,5942,25,medium,0
5,9033,24,high,0
4,4893,3,medium,0
3,3500,18,low,0
1,1007,19,low,0
4,5801,4,medium,1
4,6406,17,medium,0
4,5383,26,medium,0
4,4871,9,medium,0
5,7618,5,high,0
5,9127,31,high,0
3,3860,12,low,0
5,8208,1,high,1
4,5712,25,medium,0
4,5565,4,medium,0
4,6304,4,medium,1
4,5831,11,medium,0
1,1776,20,low,0
4,5357,27,medium,1
5,7989,10,high,0
5,7800,29,high,1
2,2550,26,low,0
4,4114,30,medium,0
4,6646,24,medium,0
4,6633,11,medium,0
5,9709,5,high,0
1,1800,28,low,0
5,8210,3,high,0
4,6676,24,medium,0
3,3537,10,low,0
1,1802,17,low,0
4,5514,18,medium,0
1,1445,2,low,0
4,4118,18,medium,1
1,1308,18,low,0
5,8290,29,high,0
4,5098,13,medium,0
5,7542,19,high,0
4,6671,23,medium,0
1,1683,12,low,1
2,2135,23,low,0
5,9020,11,high,0
1,1955,8,low,0
4,5829,6,medium,0
5,9581,21,high,0
5,7590,21,high,0
5,7420,22,high,0
2,2465,17,low,1
1,1692,26,low,1
5,9498,28,high,0
1,1125,9,low,1
4,6416,14,medium,1
1,1203,11,low,0
5,7769,1,high,0
4,4230,22,medium,0
2,2472,16,low,0
1,1519,6,low,1
1,1586,7,low,1
5,8818,13,high,0
2,2356,8,low,0
3,3587,8,low,0
4,5124,19,medium,1
4,4549,6,medium,0
5,9654,1,high,1
2,2255,15,low,1
4,5700,14,medium,0
5,7740,11,high,0
5,9389,19,high,0
5,9730,18,high,1
5,9983,6,high,0
5,7771,2,high,0
2,2652,12,low,1
5,9709,19,high,1
5,8017,7,high,0
4,4802,21,medium,1
5,7339,26,high,0
5,7869,15,high,1
5,7389,11,high,1
4,6143,11,medium,0
3,3966,7,low,0
5,9624,20,high,0
5,9141,1,high,0
5,9702,10,high,1
4,5472,13,medium,0
4,4048,10,medium,0
5,9132,11,high,1
1,1924,17,low,0
4,6579,12,medium,1
4,5676,13,medium,0
5,8603,22,high,0
5,8049,23,high,0
3,3024,23,low,0
4,4397,26,medium,0
3,3278,21,low,0
5,9877,3,high,1
2,2495,10,low,0
3,3350,10,low,1
4,4714,9,medium,0
1,1308,24,low,0
5,7783,6,high,0
4,4669,19,medium,0
4,6487,9,medium,0
4,6688,10,medium,0
4,5139,8,medium,0
5,7851,8,high,0
2,2800,3,low,0
4,5489,4,medium,1
5,8636,4,high,0
5,7096,19,high,0
5,9719,9,high,0
3,3260,17,low,0
4,4040,23,medium,0
4,6745,2,medium,0
2,2785,14,low,0
5,7951,30,high,0
4,6471,12,medium,0
