target,monthly_income,time_of_month,savings,guests
4.78,7333,15,medium,0
4.04,6849,11,low,1
2.94,2371,5,high,0
4.11,8571,22,high,0
4.91,2328,7,medium,0
3.16,5965,1,high,0
3.76,4914,10,high,0
2.63,4864,2,high,0
2.62,7997,13,medium,0
2.98,3137,3,high,0
1.87,8770,31,low,0
5.0,3053,7,high,0
4.27,9010,2,low,1
1.7,2505,26,high,0
2.67,9883,6,medium,0
4.62,5478,3,medium,0
4.14,2894,11,high,0
3.02,8924,10,medium,0
3.62,2197,23,high,0
4.36,5625,26,medium,1
3.34,1348,26,medium,0
4.69,5453,28,medium,0
3.03,6745,31,medium,0
5.0,9038,25,medium,0
3.45,4966,25,high,0
1.0,3594,21,medium,0
2.95,6961,3,high,0
3.26,1498,19,high,1
3.03,3640,17,medium,0
3.42,1408,24,medium,0
3.64,9067,20,high,0
4.4,4019,15,medium,0
2.06,1166,2,medium,0
5.0,4847,25,high,0
3.45,3133,31,high,0
4.56,4704,3,high,0
2.08,3361,1,low,0
2.08,6750,4,medium,0
3.66,5102,30,high,0
3.22,7084,16,low,0
2.78,8676,12,high,0
2.7,8849,18,high,0
3.42,2415,1,low,0
2.83,1108,2,low,0
4.06,4969,8,high,0
4.93,9785,18,high,0
5.0,9011,16,low,1
1.94,4845,13,low,0
1.09,1427,24,medium,0
3.38,6709,23,medium,0
1.97,2371,20,low,0
4.58,3544,3,high,0
2.74,5739,28,high,0
2.6,4497,25,low,0
2.69,5441,1,medium,0
1.0,3730,15,low,0
3.61,4492,25,low,0
1.0,1956,16,low,0
2.16,1311,12,high,0
1.14,2402,11,low,0
3.75,9433,21,high,0
3.51,9212,1,high,0
3.96,9870,18,low,0
1.51,2822,13,medium,0
5.0,9650,29,medium,0
4.09,4378,6,high,0
3.73,3411,19,low,0
3.49,8431,5,low,0
2.74,9674,9,low,1
5.0,7350,16,medium,0
4.19,4475,31,low,0
5.0,4694,16,high,0
1.86,1269,12,medium,0
3.88,9070,31,medium,0
3.14,9952,28,medium,0
3.68,5682,19,high,0
3.21,4475,21,high,0
3.38,5781,8,low,0
3.93,5290,3,medium,0
3.13,5395,8,high,0
2.68,5783,9,high,0
4.67,5617,1,medium,0
3.87,7792,17,medium,0
3.42,9719,17,high,0
3.64,3306,3,low,1
1.0,1505,19,low,0
4.58,9344,11,low,0
3.45,6153,30,high,0
2.34,7748,23,low,0
4.52,5916,31,low,1
2.87,4328,29,high,0
5.0,6007,12,high,0
5.0,5378,13,low,1
2.8,6713,21,medium,0
3.72,8410,26,medium,0
4.42,4418,16,low,0
2.83,9155,5,medium,0
2.71,4619,19,medium,0
1.84,7419,20,low,0
1.68,2084,21,medium,0
2.92,6000,14,medium,0
4.05,7692,13,high,0
3.24,4726,21,medium,1
5.0,9178,15,medium,0
3.35,2854,12,low,1
4.41,6039,8,medium,1
3.37,9079,21,high,0
5.0,4797,5,low,0
1.85,9799,28,low,0
3.73,6497,16,high,0
5.0,9499,5,medium,0
1.57,2150,1,low,0
4.15,7425,6,low,1
5.0,9165,11,high,1
3.46,3667,17,medium,0
3.68,9485,19,low,0
3.8,5211,3,medium,1
2.71,8949,16,medium,0
1.92,6162,19,medium,0
2.16,2463,15,medium,0
1.0,2769,29,low,0
2.58,3398,22,low,0
4.16,8071,21,high,0
3.96,1904,4,medium,0
3.27,5617,2,low,0
1.93,3061,19,low,0
4.33,7330,28,medium,0
4.37,6769,7,high,0
2.56,6707,7,medium,0
2.46,3800,19,high,0
4.64,6645,3,medium,0
3.24,8483,27,low,0
4.16,5506,26,low,0
1.05,1262,6,medium,0
3.64,4318,16,medium,0
2.78,8301,12,medium,0
1.44,2189,12,medium,0
4.44,2657,14,low,0
2.41,2382,5,low,0
2.71,8045,26,low,0
1.87,5911,17,low,0
1.74,1672,31,medium,0
3.75,7357,10,medium,0
3.85,7650,29,medium,0
4.72,5621,2,medium,0
4.05,7050,28,high,0
4.21,7143,4,medium,0
3.3,9449,16,medium,0
4.14,9003,9,medium,0
5.0,6014,12,medium,0
3.13,6380,5,low,1
2.63,4716,15,medium,0
3.47,6123,17,low,0
2.6,2079,28,medium,0
5.0,9398,3,high,0
4.31,7651,12,low,0
2.92,9941,6,low,0
2.67,3348,13,high,0
4.52,6492,1,high,0
3.89,4861,19,low,0
3.52,9300,1,low,0
2.2,3089,1,high,0
2.58,2825,31,medium,0
4.38,5582,29,medium,0
2.81,6411,13,low,0
1.77,2604,26,high,0
2.95,8593,11,high,0
3.3,6925,11,high,0
1.76,1503,1,low,0
3.2,6416,7,medium,0
1.43,2744,21,low,0
3.92,4672,6,medium,0
3.89,3541,22,high,0
3.34,9937,28,high,0
3.84,2944,26,high,0
1.68,3300,12,medium,0
2.31,2560,13,low,0
4.07,3294,5,low,1
3.37,7412,26,medium,0
2.4,7267,1,low,0
2.44,3734,17,medium,0
1.22,4147,17,low,0
2.1,7844,26,medium,0
4.21,9918,31,high,0
1.0,5291,25,medium,0
3.36,9550,10,medium,0
3.58,6539,3,high,0
3.65,8360,16,medium,0
2.46,7918,16,low,0
2.39,1466,13,high,0
3.1,7607,22,medium,0
3.29,3391,24,low,0
2.91,1225,14,medium,0
3.56,7485,10,high,0
2.69,5746,4,low,1
2.13,6285,4,low,0
3.12,8379,8,medium,0
2.93,2776,26,high,0
4.01,6007,13,high,0
3.0,6706,27,medium,0
2.96,5280,28,low,0
4.2,1324,14,medium,1
3.94,4742,9,high,0
2.97,9788,1,low,0
1.65,1474,4,high,0
3.33,6881,16,low,0
3.92,5384,19,high,0
3.15,7584,18,medium,0
2.09,3053,31,low,0
1.9,2632,2,low,1
1.0,6099,22,low,0
3.81,9651,25,high,0
2.03,4695,24,low,0
3.42,2526,14,low,0
2.99,1222,8,high,1
4.32,7020,2,medium,1
2.56,2931,5,low,0
3.84,2929,21,high,0
2.88,2653,19,low,0
1.74,3168,30,medium,0
4.6,5366,5,high,0
4.5,9242,26,low,0
1.46,4614,27,high,0
2.87,8506,31,medium,0
2.63,3863,28,high,0
3.66,9408,6,high,1
3.12,6083,4,medium,0
4.96,5315,19,high,0
3.91,4796,7,high,0
3.51,4940,31,high,0
3.75,8979,11,high,0
2.44,3197,30,high,0
5.0,7721,27,high,1
4.82,4485,10,high,0
3.4,2697,29,high,0
5.0,9012,16,high,0
3.11,3335,13,high,0
3.77,2331,4,high,0
3.6,7982,10,low,0
2.99,5942,25,high,0
2.97,1632,12,high,0
2.75,1724,28,low,1
2.33,3844,2,medium,0
1.0,3309,14,medium,0
2.61,8313,22,medium,0
3.1,2687,3,medium,0
3.77,7517,15,medium,0
3.54,6542,25,medium,0
2.47,8381,6,medium,0
2.96,7126,16,low,0
3.33,6949,30,medium,0
1.5,9301,21,low,0
2.19,3577,11,low,0
2.49,2130,22,medium,0
2.83,3349,5,medium,0
3.74,8440,22,low,0
3.2,4096,26,high,0
1.35,1417,23,medium,0
5.0,5874,5,medium,0
3.11,4782,20,medium,0
2.98,5349,29,low,1
4.83,2231,25,medium,1
2.16,6814,25,medium,0
3.74,9276,24,low,1
5.0,7855,7,high,0
2.34,3313,6,high,1
4.62,6482,12,medium,0
1.46,3338,25,low,0
5.0,7536,29,high,0
4.19,7168,12,low,0
3.64,6114,31,high,0
1.6,4232,29,medium,0
2.58,3978,28,high,0
2.7,8627,31,high,0
4.23,7131,9,high,0
1.56,3131,14,medium,0
2.82,1568,23,high,0
2.67,5872,16,high,0
3.03,9040,9,low,0
3.65,6615,3,high,1
3.2,4686,5,medium,0
1.83,1085,5,low,0
3.77,3734,23,high,0
2.64,5798,4,medium,0
4.64,6414,20,low,1
3.41,1858,20,medium,1
5.0,4217,8,high,0
3.82,3943,27,medium,0
2.22,6887,13,low,0
3.85,2523,31,high,0
4.76,8046,3,high,0
3.02,7642,7,medium,0
4.39,4941,12,low,0
1.0,2179,2,medium,0
1.59,1892,20,low,1
2.48,9463,26,medium,0
2.75,7894,23,low,0
1.68,2387,28,low,0
3.13,4154,3,high,0
2.43,2062,12,high,0
3.21,6367,31,medium,0
3.22,9106,27,high,0
2.67,3880,18,medium,0
2.63,9821,15,medium,1
3.92,4649,8,low,1
2.21,1556,10,low,0
3.56,9655,28,high,0
4.08,4491,3,low,0
3.94,5342,21,high,1
3.94,9033,20,high,0
3.73,7411,15,high,0
2.85,8924,30,low,0
2.08,2800,8,low,0
4.01,1095,2,high,0
1.51,3224,27,low,0
2.13,1465,12,low,0
3.82,5041,9,low,0
3.25,4596,21,medium,1
5.0,7398,28,high,1
2.99,9194,29,low,0
2.64,4379,18,low,0
1.88,1634,2,high,0
4.46,8779,9,high,0
5.0,3507,2,low,0
5.0,6891,16,high,0
5.0,8876,6,high,0
4.87,7037,3,high,0
2.1,6343,27,medium,0
2.58,4052,14,medium,1
4.1,3717,21,high,0
3.27,6562,2,high,0
3.19,8789,11,low,0
3.93,4713,15,high,0
2.35,1386,9,low,0
2.97,4352,31,medium,0
2.12,7968,16,low,0
1.22,1657,6,low,1
5.0,9857,2,medium,0
1.71,6737,21,low,0
4.26,5480,1,high,0
3.86,5813,23,high,0
4.01,8299,4,high,0
1.33,8833,26,low,0
3.57,2729,4,high,1
5.0,8717,12,medium,0
3.73,5578,2,medium,0
4.42,4665,18,high,0
3.62,5419,15,low,0
1.5,1476,8,medium,0
3.24,2164,31,high,0
4.25,8050,19,medium,0
2.88,8598,10,low,0
3.5,7163,23,medium,0
2.52,9550,29,low,0
2.29,6994,25,low,0
4.3,7559,21,medium,0
3.71,3857,3,high,0
2.77,1422,19,high,1
3.12,3268,1,medium,0
3.14,6903,29,high,0
1.63,9822,28,low,0
1.65,6355,3,low,0
4.83,6585,12,high,0
3.7,5370,6,medium,0
2.83,3018,17,medium,1
4.53,3193,13,high,0
4.16,2714,31,medium,0
2.53,9344,31,low,0
4.16,5490,1,high,0
3.17,9129,13,low,0
3.33,2307,26,medium,0
4.62,1606,22,high,0
4.45,6775,27,high,0
3.02,9040,18,low,0
5.0,9549,30,medium,0
1.76,4451,22,low,1
1.66,1874,23,medium,0
2.8,2233,24,medium,0
3.74,5570,17,low,0
3.89,6548,7,high,0
3.61,3878,28,low,1
3.69,7754,6,low,0
1.8,2321,3,low,0
3.55,9980,17,low,0
3.98,3417,14,high,0
2.12,3132,20,low,0
5.0,9669,31,low,0
4.37,4185,18,medium,0
3.98,5358,14,high,0
1.59,2915,25,medium,0
3.76,5347,15,low,0
2.08,9458,30,low,0
4.51,4883,16,low,0
3.26,4446,2,low,0
4.69,8683,9,high,0
3.29,4255,16,medium,0
5.0,9613,29,low,1
4.84,7636,18,high,0
5.0,3564,3,medium,0
4.64,7973,2,high,0
3.39,1883,9,high,0
3.35,3660,12,medium,0
3.35,1985,26,high,1
3.02,7348,25,high,0
2.51,3461,5,low,0
3.01,1807,11,high,0
3.07,8642,6,medium,0
4.57,6408,15,medium,0
3.15,2684,24,medium,0
3.73,2403,14,low,0
4.35,5255,9,low,0
2.12,4663,27,low,0
3.14,8975,28,high,0
5.0,9341,8,low,1
5.0,9168,1,high,0
3.75,6520,5,high,0
4.36,4204,15,low,0
4.43,6186,28,high,1
1.0,1170,25,low,0
3.58,9389,5,medium,0
1.68,3226,4,low,0
2.47,6535,29,high,0
3.58,5062,18,high,0
2.33,2536,20,low,0
3.68,4765,9,low,0
4.1,9503,28,low,0
4.41,4817,9,low,1
2.34,3311,6,medium,0
2.32,3072,7,medium,0
2.93,4130,27,high,0
4.64,5264,27,medium,0
2.13,6991,16,low,0
3.45,2590,28,medium,0
2.99,6812,5,low,0
2.58,2731,17,medium,0
3.05,4965,17,low,1
4.72,9170,29,medium,0
5.0,9452,3,high,0
3.25,7554,19,high,1
3.43,6982,6,medium,0
4.12,6379,23,medium,0
4.37,4186,17,medium,0
1.46,1926,30,medium,0
4.85,7313,8,high,0
4.5,5845,6,high,0
3.86,8456,6,high,0
3.99,2804,23,medium,0
4.74,5732,21,high,0
3.01,4059,3,medium,0
1.41,3522,29,low,0
1.95,3286,2,medium,0
3.92,5010,14,medium,0
1.0,1173,14,low,0
3.31,5488,4,low,0
3.02,1828,20,medium,0
3.46,3524,16,high,0
4.22,6057,26,medium,0
3.43,4219,14,medium,0
3.37,2237,6,high,0
3.38,3977,4,low,0
1.35,4403,27,low,0
1.69,7074,16,low,0
2.44,6445,19,low,0
5.0,7375,1,high,0
2.89,5534,15,medium,0
3.78,1943,29,high,1
3.48,4532,5,low,0
5.0,9812,12,high,0
4.61,8252,27,medium,0
1.69,2737,5,high,0
1.0,2784,24,low,0
1.99,2656,11,high,0
1.0,2951,17,low,0
2.01,1518,29,low,0
3.24,7480,3,high,0
4.25,6730,30,low,0
2.16,6496,10,high,0
4.94,7278,5,high,0
1.11,3859,19,low,0
4.22,6468,27,medium,0
3.07,5152,12,high,0
1.26,1239,25,high,0
3.6,8141,16,low,0
3.73,9132,6,high,0
4.22,5432,28,low,0
2.43,1912,8,high,0
1.0,1409,7,high,0
2.36,4744,31,low,0
3.88,3784,20,high,0
3.92,6608,12,medium,0
2.49,1673,23,high,0
2.89,8567,21,medium,0
3.73,2086,11,high,0
4.71,7852,13,high,0
2.93,2670,27,high,1
2.87,2289,20,medium,0
4.94,9971,13,low,0
1.0,1357,18,low,0
3.49,8534,3,low,0
2.49,1541,2,medium,0
4.5,8077,11,medium,0
2.91,3248,28,high,0
5.0,2416,22,medium,1
5.0,4691,9,medium,1
4.04,5574,5,high,0
5.0,4074,7,high,0
3.73,2196,6,high,0
4.35,6514,28,medium,0
4.11,5514,22,medium,0
2.8,6331,19,medium,0
2.36,2699,15,low,0
4.13,7897,19,medium,0
2.27,1886,31,medium,0
4.46,3291,28,low,0
5.0,6440,17,high,1
2.07,4592,2,high,0
3.19,4145,22,medium,0
4.36,6628,16,low,0
2.4,2984,28,low,0
2.32,1862,14,low,0
4.88,6347,4,high,0
3.0,3463,26,low,0
5.0,8069,22,medium,0
3.22,3833,23,high,0
4.38,8717,1,high,0
3.61,4073,30,low,0
3.5,3379,28,high,0
2.96,6752,6,medium,0
4.06,3127,10,medium,0
3.44,8198,26,medium,0
4.03,8768,9,medium,0
3.1,5653,7,medium,0
2.78,3198,1,medium,0
1.68,1798,10,high,0
4.45,5082,14,high,0
1.69,1682,26,low,1
4.23,9614,1,medium,0
2.07,3134,18,medium,0
5.0,8754,13,medium,0
3.99,7682,23,high,0
3.48,8059,16,low,0
5.0,4046,10,high,0
1.42,6982,22,low,0
4.97,8045,19,medium,0
1.08,3081,27,medium,1
3.63,4481,15,high,0
2.83,5270,28,high,1
4.06,3253,27,high,0
2.53,5317,16,low,0
3.79,8929,21,medium,0
2.91,6819,10,medium,0
3.62,9113,1,low,0
4.99,5092,14,low,0
5.0,9853,10,high,0
4.46,9358,12,medium,0
2.97,6153,11,low,0
2.38,2965,9,high,0
1.98,4103,16,medium,0
4.25,6012,21,high,0
3.6,1730,31,high,0
2.26,4231,20,low,0
4.09,6809,15,medium,0
4.7,9725,20,high,0
2.93,7386,14,medium,0
3.38,5393,14,medium,0
4.01,6049,15,low,0
2.95,7765,9,medium,0
3.19,8028,19,medium,0
5.0,9144,15,medium,0
1.0,1481,17,medium,0
5.0,2423,4,high,0
3.17,4629,27,high,0
4.75,3740,15,high,0
3.27,2902,14,low,0
3.99,7607,26,low,1
2.88,3003,26,low,0
3.3,6369,10,low,0
5.0,9467,12,medium,0
5.0,5878,13,low,0
2.56,1152,15,medium,0
2.87,3759,6,high,0
4.11,9329,3,medium,0
4.08,7347,3,medium,0
3.84,7027,30,high,1
2.19,7676,23,high,0
2.56,2929,9,low,0
3.3,1557,7,high,1
1.0,2743,7,medium,0
2.35,1803,5,medium,0
5.0,7840,20,high,0
1.49,2831,25,medium,0
3.55,4214,12,low,0
3.63,2271,6,medium,0
4.37,4134,20,medium,0
2.45,9561,18,low,0
2.89,2390,13,high,0
1.7,1652,10,low,1
3.65,6287,3,low,0
2.83,6772,18,medium,0
2.13,9602,2,low,0
5.0,9191,1,high,0
1.17,1335,5,low,0
4.05,4879,1,medium,0
2.56,2398,10,low,0
3.46,6372,28,medium,0
1.0,2497,29,low,0
4.46,6618,9,high,0
3.71,8328,28,low,0
3.69,5769,14,medium,0
5.0,5414,27,medium,0
3.53,9308,13,medium,0
1.49,2635,13,high,0
1.55,1381,31,medium,0
3.94,8656,5,low,0
2.73,9968,20,low,0
2.21,2690,19,medium,0
5.0,8764,15,medium,0
2.33,6881,24,medium,0
4.15,3534,9,medium,0
3.66,8596,7,medium,0
3.66,6384,13,high,0
3.35,9668,30,low,1
3.86,1788,6,high,0
2.66,2774,6,medium,0
4.47,8050,20,medium,0
4.06,5593,12,high,0
2.36,4471,21,low,0
3.0,8985,20,low,0
1.0,1786,26,low,0
4.0,5794,13,low,0
5.0,8099,2,low,0
3.65,8442,1,low,1
3.36,5631,9,high,0
4.42,9847,14,high,0
3.92,5973,19,medium,1
1.95,8079,31,medium,0
4.64,9313,12,medium,1
3.17,1467,18,low,1
1.26,7230,20,low,0
5.0,8000,27,high,0
5.0,8509,2,medium,0
5.0,9764,8,high,0
5.0,7531,20,high,0
3.29,8772,5,high,0
3.3,2717,8,high,0
4.47,8380,24,medium,0
5.0,4623,22,medium,0
3.05,6164,18,medium,0
5.0,8587,3,high,1
2.65,9386,17,medium,0
2.15,9663,6,medium,0
2.4,3974,5,medium,0
1.47,5816,28,medium,0
4.63,9860,21,low,0
1.0,1037,25,medium,0
5.0,7125,26,low,0
3.45,4635,31,high,1
5.0,5910,12,high,1
3.8,7411,2,low,0
4.19,4616,1,high,0
4.78,8287,4,low,0
1.09,2062,25,high,0
4.63,8455,27,low,0
1.31,1525,11,high,0
3.62,4662,11,medium,0
4.64,9632,25,high,0
3.9,1096,29,medium,1
4.52,3414,13,high,0
2.43,2194,2,medium,0
2.36,7446,26,high,0
2.97,7605,28,low,0
4.52,5986,14,medium,0
4.6,1741,6,medium,0
4.32,9494,4,medium,0
2.35,3243,11,low,0
3.44,2315,2,high,0
4.47,7240,5,high,0
3.04,3625,24,high,0
1.15,8965,30,medium,0
3.58,2369,9,low,0
3.76,8270,31,medium,0
3.69,9581,22,medium,0
5.0,4836,26,high,0
4.56,4187,7,medium,0
3.02,6436,16,low,0
3.24,9503,3,low,0
1.45,6863,27,low,0
1.52,3677,31,high,0
3.72,8776,2,low,0
1.0,2964,21,medium,0
1.59,2045,20,low,0
2.48,1319,8,high,0
1.0,2978,27,low,0
3.46,9814,31,high,0
2.56,9143,22,low,0
1.0,1514,20,low,0
3.93,4411,21,low,0
3.69,8421,9,high,0
4.22,6555,30,low,0
3.15,1012,5,medium,0
3.23,3589,30,medium,0
3.21,3305,7,high,0
2.39,1330,16,high,0
3.32,5984,22,medium,0
4.48,8338,6,low,0
1.96,2501,14,high,0
1.0,2922,30,low,0
2.49,2520,16,low,0
1.81,1877,8,low,0
4.17,9060,20,medium,0
1.99,1151,12,low,0
4.35,6820,9,high,0
3.97,5261,30,high,0
4.54,4293,25,high,0
4.45,6435,1,high,0
3.93,5892,26,medium,0
3.22,6327,17,low,0
2.61,8787,27,high,0
1.76,9318,18,medium,0
1.03,3261,12,low,0
1.86,3646,23,low,0
1.94,1987,4,medium,0
4.5,5802,9,high,0
2.35,3747,25,low,0
1.54,2512,23,low,0
2.78,6376,27,high,0
3.71,5924,4,high,0
3.74,5633,19,high,0
1.96,3873,17,low,0
3.13,3837,1,high,0
1.69,4490,26,low,0
4.32,9919,28,low,0
5.0,7450,4,medium,0
2.86,3883,5,medium,0
2.66,2182,23,medium,0
4.32,5765,10,low,0
4.43,3544,24,medium,0
3.44,3792,10,medium,0
2.16,1342,19,low,0
4.22,5585,28,high,0
3.06,1410,22,low,0
2.63,6643,20,low,0
2.82,3121,31,medium,0
3.26,2361,4,high,0
5.0,6471,9,high,0
3.03,7190,21,medium,0
4.02,7719,5,low,0
2.29,6860,27,low,0
1.53,2763,16,low,0
4.58,9608,16,high,0
3.14,2651,12,medium,0
2.59,1091,13,low,0
5.0,6083,31,high,1
4.08,3704,3,high,0
4.24,8335,11,low,1
3.48,8298,19,medium,0
3.68,8871,24,low,0
3.76,3012,10,medium,0
1.97,4342,30,low,0
3.53,1278,16,medium,1
4.15,8886,22,medium,1
1.99,3587,4,low,0
1.0,1102,25,low,0
3.77,3768,1,high,0
1.78,2247,21,low,1
2.03,9475,23,medium,0
4.58,4290,20,medium,0
4.9,7003,29,high,0
3.03,8923,31,low,0
4.67,9768,11,medium,0
2.72,1154,8,low,0
4.38,7871,2,high,0
5.0,7895,8,medium,0
1.35,4375,12,medium,0
4.47,5155,20,medium,1
2.94,6832,30,high,1
4.14,4327,19,medium,0
2.88,3607,17,high,0
3.33,4759,3,medium,0
3.22,6147,7,medium,0
3.6,4413,15,high,1
5.0,4906,26,high,0
5.0,5002,23,medium,0
3.65,3390,22,medium,0
1.69,2122,14,high,0
3.24,6784,29,medium,0
5.0,8218,14,medium,0
3.55,9271,9,low,0
3.01,8275,18,high,0
4.53,8837,9,low,0
4.73,5348,12,high,0
2.54,2304,20,medium,0
3.99,4982,16,low,0
3.24,5330,29,high,0
5.0,8466,10,medium,0
2.41,8744,31,low,0
3.01,2145,12,medium,0
3.49,2228,14,high,0
5.0,9407,1,high,1
2.73,4212,29,high,0
3.23,7536,9,medium,0
3.59,8418,31,low,0
3.59,4575,10,high,0
4.09,8181,22,medium,0
3.77,8005,29,medium,0
3.64,3428,16,low,0
1.0,2247,27,high,0
4.59,8295,17,medium,0
1.0,6297,29,medium,0
4.28,6023,10,low,1
1.79,1599,8,medium,0
4.94,6713,10,medium,1
3.69,7136,10,low,0
3.09,7475,12,low,0
3.7,7105,22,high,0
4.65,7617,15,medium,0
2.93,2111,26,low,0
4.01,8087,22,low,0
5.0,8516,6,medium,0
3.91,7497,10,medium,0
3.44,3735,30,low,1
3.03,3038,10,medium,0
4.63,9187,13,low,1
2.55,4129,16,medium,0
4.96,6147,21,medium,0
2.59,3094,17,medium,0
1.63,8825,17,low,0
4.06,7505,23,medium,0
2.11,5220,4,high,0
3.05,2928,25,high,0
3.95,5079,11,high,0
1.44,4452,24,medium,0
1.28,2008,13,low,0
3.19,5484,15,medium,0
3.57,9595,18,medium,1
2.72,2364,7,low,0
3.73,6977,4,medium,0
4.4,7435,21,medium,0
4.9,4262,1,high,0
4.56,7650,19,high,0
3.37,5488,18,high,0
1.86,1795,20,medium,0
4.27,8243,25,high,0
3.76,9169,4,low,0
2.64,5744,15,low,0
3.47,9609,17,high,0
3.42,8338,12,low,0
3.07,9176,2,medium,1
2.16,2280,17,high,0
5.0,6125,2,high,1
1.0,5318,25,low,0
2.74,3942,30,high,0
2.21,1345,24,medium,0
4.44,6718,14,low,0
3.58,5902,19,medium,0
2.83,7545,2,high,0
3.91,9960,4,medium,0
2.95,1351,24,high,0
3.43,8199,30,low,0
2.72,8088,2,low,0
5.0,5112,11,low,0
4.33,9284,6,high,1
4.28,4015,14,low,0
4.59,2645,30,high,0
3.33,1693,18,low,0
3.47,3669,15,high,0
2.79,4159,13,low,0
4.9,7130,5,high,0
1.0,1020,14,low,0
4.4,9103,22,medium,1
3.18,9846,26,high,0
3.36,4438,23,high,0
2.63,5849,29,medium,0
3.75,9470,26,medium,1
3.54,2905,23,high,0
3.97,9014,25,high,0
1.67,6724,3,low,0
5.0,9685,9,medium,0
3.02,7833,23,high,0
3.98,6754,27,medium,0
2.62,1431,28,high,0
2.92,8697,6,low,0
1.24,5946,29,medium,0
3.83,3070,15,medium,0
1.96,1084,29,low,1
4.77,4533,13,high,0
2.02,2371,29,high,0
3.88,5340,17,high,0
1.0,1805,29,medium,0
4.53,5961,10,high,0
2.86,5582,2,low,1
2.49,4509,8,low,0
3.52,4158,18,medium,0
3.52,9648,13,medium,0
1.54,4815,3,low,0
2.46,2983,3,low,0
3.06,1923,27,medium,0
1.43,3981,24,medium,0
1.78,4425,26,medium,0
4.45,5901,19,medium,0
3.46,3897,19,low,0
4.7,8880,3,medium,0
5.0,1666,13,high,0
5.0,8363,11,low,0
1.67,2825,25,high,1
2.56,8956,6,low,0
4.14,8619,1,low,0
3.82,9252,21,low,0
3.08,6775,25,low,0
4.85,4993,2,high,0
2.49,2568,28,low,1
4.4,8536,25,high,0
2.78,4241,12,low,0
2.93,8895,8,low,0
3.43,6022,6,medium,0
3.6,3131,24,low,1
4.82,7818,4,medium,0
1.49,9781,13,low,0
4.15,3797,24,medium,0
3.84,4997,25,medium,0
2.81,7409,22,high,0
4.27,6147,15,high,0
4.4,9601,26,low,0
2.5,2809,30,medium,0
3.53,8492,16,low,0
4.89,6675,6,high,0
3.19,9881,4,medium,0
2.42,8487,22,low,0
2.66,3602,25,low,0
4.07,1244,6,medium,0
1.0,3219,30,high,0
3.12,3717,2,medium,0
2.79,5050,6,high,0
2.71,5450,16,low,0
5.0,5710,6,high,1
1.0,2802,6,medium,0
3.58,4511,20,low,0
3.82,6243,20,high,0
3.22,6984,28,medium,0
2.98,4277,8,high,0
2.74,2448,17,high,0
1.26,2005,26,low,0
2.79,8137,10,high,0
3.85,8721,25,medium,0
3.39,8094,16,high,0
5.0,4121,7,medium,0
2.42,1458,23,low,0
4.42,7264,7,high,0
2.96,4095,10,low,0
3.51,2031,27,high,0
3.4,7889,22,low,0
5.0,8570,23,medium,0
3.55,3222,20,medium,1
3.53,9652,8,medium,0
2.85,6163,4,medium,0
4.9,8332,11,low,0
4.54,7352,1,low,0
4.55,6195,5,high,0
3.72,3275,23,medium,0
3.11,9739,25,low,0
2.6,8484,24,low,0
3.34,1513,4,low,1
5.0,7034,16,high,0
4.75,5629,22,high,0
5.0,6692,31,high,0
4.84,8771,5,high,1
3.14,3891,9,low,0
4.16,9205,13,high,0
3.67,2765,22,high,0
5.0,7991,29,high,0
2.85,1004,25,high,0
3.53,5581,27,high,1
3.52,5396,24,high,0
4.16,9231,9,medium,0
3.51,7629,21,high,0
3.58,8591,26,high,0
2.96,5598,23,medium,0
3.53,9832,16,medium,0
4.82,4117,5,low,0
2.06,2227,15,low,0
4.93,7565,31,medium,0
1.71,4799,25,high,0
3.39,1679,1,high,0
2.99,6149,12,low,0
3.59,5797,12,low,0
2.78,9508,8,high,0
3.88,5160,31,high,1
1.4,5998,29,low,0
4.32,8028,17,low,0
3.47,9748,27,medium,0
1.17,5669,12,medium,0
3.62,8795,31,high,0
2.02,4681,22,low,0
4.33,9239,28,medium,0
3.79,7029,21,high,0
4.19,2055,20,high,0
3.68,9139,26,high,0
2.99,5849,3,high,0
3.97,3478,14,medium,0
3.61,7900,30,high,0
4.53,5507,12,high,0
3.59,6489,29,high,0
2.96,1206,26,medium,0
2.36,6759,31,medium,0
5.0,9322,11,low,0
4.02,5859,4,medium,0
1.71,6959,19,low,0
2.87,1398,3,high,0
4.08,5183,19,medium,0
3.53,7416,1,medium,1
2.78,4953,23,high,0
3.31,2120,2,high,0
3.22,9145,3,high,0
1.81,2429,3,low,0
1.99,1574,2,medium,0
5.0,9518,12,medium,0
2.81,4156,31,medium,0
2.2,1273,2,medium,0
2.11,1512,17,high,0
3.68,9965,16,low,0
5.0,5452,15,medium,0
1.03,1831,23,low,0
4.62,6757,25,medium,0
3.7,8856,30,high,1
4.43,9149,7,low,0
2.86,2412,31,low,1
2.56,6304,9,low,0
4.77,9153,31,medium,0
4.26,9082,8,high,0
4.7,9672,12,medium,0
4.91,7742,2,high,0
2.94,8170,31,high,0
3.87,9459,29,low,0
3.31,4982,31,high,0
5.0,7983,5,medium,0
1.39,4418,1,low,0
3.09,3551,24,medium,0
2.42,6787,8,low,0
4.03,8590,23,low,0
3.46,4349,14,high,0
2.85,8695,26,medium,0
2.36,1067,17,low,0
1.0,3381,8,low,0
3.03,4865,24,low,0
3.5,2484,21,medium,0
2.46,6128,23,high,0
3.74,8830,5,medium,0
