target,monthly_income,time_of_month,savings,guests
5,1546,7,high,1
2,5758,21,low,0
3,3657,19,low,0
3,4997,23,low,1
3,5950,3,high,0
3,1162,6,medium,0
2,3947,17,low,0
5,9480,4,medium,0
3,4845,3,low,0
5,8142,9,high,0
3,8986,12,low,0
3,4887,28,medium,0
4,9622,11,medium,0
4,7454,13,medium,0
1,6824,30,low,0
1,2520,12,low,0
3,5548,3,high,0
3,3135,19,medium,0
3,2118,14,high,0
4,7770,15,high,0
1,5019,20,medium,0
3,5940,29,low,0
4,7709,1,medium,0
2,6101,18,medium,0
2,2975,1,low,0
2,3947,22,medium,0
2,1221,19,low,0
3,1817,18,high,0
5,4034,9,high,0
1,1515,31,high,0
4,2129,1,high,1
4,3627,4,high,1
3,1078,5,high,0
2,3168,9,low,0
4,8115,23,high,0
5,7608,13,medium,1
4,9153,13,medium,0
3,6399,13,high,0
4,3417,8,medium,0
3,8642,4,medium,0
2,1290,26,low,1
5,4639,14,high,0
2,1293,14,low,0
3,5319,27,medium,0
4,7524,12,medium,0
2,1829,13,medium,0
1,1962,31,low,0
2,2649,6,low,0
3,8558,16,low,0
1,1525,28,low,0
2,9394,1,low,0
3,3074,23,high,0
3,6914,11,high,0
2,4509,7,low,0
4,4671,18,medium,1
5,7479,13,high,0
3,4874,25,medium,0
2,7380,23,high,0
1,3312,31,low,0
3,5528,22,medium,0
4,2862,20,high,0
2,5677,1,high,0
4,9657,15,medium,0
3,4374,5,medium,0
1,2070,24,medium,0
3,6065,17,low,0
3,7976,5,medium,0
3,1046,9,medium,0
2,7727,10,medium,0
5,5132,11,medium,0
1,7430,13,low,0
3,7783,2,high,0
3,2356,8,low,0
2,2579,11,high,0
3,5059,20,medium,0
1,8187,2,medium,0
1,2586,30,medium,0
1,6556,21,low,1
3,8321,29,low,0
4,4168,13,medium,0
5,6431,13,high,0
2,8540,14,low,1
3,8705,25,high,0
1,3077,5,medium,0
4,2388,10,high,1
2,1345,18,medium,1
3,8344,6,high,0
5,8386,10,medium,0
2,7490,16,medium,0
2,4944,9,high,0
3,3160,27,high,0
1,5376,20,low,0
2,8938,19,low,0
5,9069,1,high,0
3,8968,19,medium,0
2,1235,6,low,0
1,1409,29,high,0
1,1439,14,medium,0
5,8650,10,high,0
3,7472,26,medium,0
5,5947,11,medium,0
1,6042,20,high,0
4,9868,10,high,0
1,1052,12,medium,0
2,2615,3,low,0
1,1301,9,high,1
3,9378,23,medium,0
2,7900,24,high,0
3,7834,3,high,0
3,4662,3,medium,0
3,3867,16,high,0
4,4446,6,medium,0
4,9229,5,low,0
4,7479,3,high,0
3,1717,5,medium,1
3,5574,4,low,1
4,9134,24,medium,0
3,7684,3,low,1
4,2206,2,medium,0
4,9600,17,high,0
5,3569,5,high,0
3,5924,28,medium,0
5,6802,10,low,0
1,8972,14,medium,0
4,9415,28,medium,0
2,1787,12,medium,0
2,1145,14,high,0
5,8688,19,high,0
2,6025,15,medium,0
3,8768,22,high,0
3,6255,15,low,0
4,6970,2,low,1
1,4536,31,high,1
2,2519,21,medium,0
3,9022,6,medium,0
3,8675,27,low,0
2,9392,27,medium,0
3,1932,14,low,0
4,8571,17,medium,0
3,2401,30,medium,0
3,5576,18,high,0
4,7092,21,high,0
4,6298,1,medium,0
4,8863,27,medium,0
1,6784,18,low,0
1,1672,7,low,0
2,7101,30,low,0
2,1294,8,medium,0
4,2470,4,medium,0
2,8415,19,low,1
2,6601,18,low,0
3,8597,30,medium,0
4,9126,13,high,0
5,3750,19,high,0
3,8083,6,medium,0
3,4700,19,high,0
4,7395,8,medium,0
2,6346,12,high,0
3,5333,28,medium,0
1,5989,16,low,0
2,6898,10,low,0
4,5664,11,low,1
3,1706,6,high,0
1,3385,29,high,0
3,3550,30,high,0
3,9273,27,low,0
3,2852,14,low,0
3,8195,19,medium,0
3,3184,5,high,0
3,7600,16,medium,0
1,6000,5,low,0
3,8835,1,low,0
4,5930,20,medium,0
3,8984,17,medium,0
4,7911,14,medium,0
5,3999,9,high,0
3,8455,9,medium,0
3,5279,27,low,0
3,5555,10,low,0
2,8063,6,high,1
1,9051,18,low,0
2,2782,7,low,0
1,2700,18,low,0
3,9307,27,low,0
2,1202,9,low,0
4,4662,4,high,1
5,6971,3,high,0
5,8900,9,high,0
4,7259,9,low,0
3,8082,24,high,0
3,5412,26,high,0
4,4745,29,high,0
3,6001,12,low,0
3,7433,16,high,0
3,2541,15,low,0
1,6603,1,high,0
5,7721,1,high,0
4,7295,16,medium,0
1,9249,24,low,0
2,5855,10,low,0
4,8900,27,high,0
3,9465,20,medium,0
2,1723,6,medium,0
1,5472,21,low,0
4,3300,28,low,0
3,9796,25,medium,0
5,2607,17,high,0
3,7061,9,medium,0
3,9664,22,low,0
3,4438,28,low,0
5,8208,12,high,0
1,1005,4,medium,0
2,4613,5,low,0
1,6782,3,medium,0
5,5081,13,medium,1
3,6486,21,low,0
1,1120,17,high,0
3,7236,2,medium,1
1,1827,6,low,0
3,2064,23,high,0
2,7691,26,low,0
4,5544,7,medium,0
2,1230,23,high,0
1,3816,23,low,1
3,8170,17,medium,0
2,9687,30,low,0
4,9180,6,high,0
2,6146,31,low,0
3,9993,18,low,0
3,8748,10,high,0
2,2335,27,low,0
3,3791,2,medium,0
4,5531,9,high,0
1,2568,2,high,0
2,4919,11,medium,0
3,8162,23,medium,0
3,5990,19,high,0
3,1160,4,medium,0
2,3396,28,medium,0
3,2661,24,medium,0
2,7619,30,low,0
2,9195,24,low,0
3,2768,31,high,0
3,7652,20,low,0
4,4859,15,low,0
1,3063,17,low,0
2,9774,5,medium,0
2,7360,7,low,0
2,2048,8,low,0
4,4452,18,high,0
1,2205,28,low,0
2,6424,1,low,0
3,9110,7,low,0
2,2146,11,medium,0
1,2636,9,low,0
2,7497,30,high,0
3,7430,8,high,0
1,1567,18,high,0
3,9790,25,medium,0
4,2231,4,high,0
1,7748,9,high,0
2,3952,10,medium,0
4,3571,29,medium,0
2,8283,31,high,0
2,4424,21,medium,1
4,8962,8,medium,0
2,1032,29,high,0
3,7661,24,medium,0
3,9858,11,low,0
3,7618,11,high,0
2,2510,6,low,0
1,2491,26,low,0
3,8765,6,low,0
3,6023,7,medium,0
3,4738,3,high,0
4,8913,23,medium,0
2,5673,12,low,0
1,2635,6,medium,0
2,6211,21,high,0
1,1988,24,high,0
2,4286,19,medium,0
2,2567,19,low,0
2,8108,23,low,0
4,8254,4,high,0
3,1297,25,medium,0
3,9286,14,low,0
2,1066,7,medium,0
4,8040,30,low,0
2,7367,29,high,0
3,6127,21,medium,0
2,4267,8,high,0
4,4307,2,low,0
3,6391,13,high,0
3,6890,12,high,0
3,8492,7,medium,0
4,6087,20,high,0
2,9250,29,medium,0
4,5304,7,low,0
3,3017,3,high,0
3,3477,8,low,0
5,4591,26,medium,0
3,8202,10,low,0
1,3756,13,low,0
2,4280,31,medium,0
2,9941,29,low,0
3,8630,19,high,0
3,6330,2,low,0
5,9178,7,low,0
4,4971,8,medium,0
3,9671,17,high,0
1,1050,21,low,0
2,9435,2,medium,0
5,7599,31,medium,1
3,7565,12,medium,0
2,5100,29,medium,0
1,2418,19,low,0
3,2695,4,high,0
4,9844,12,high,0
4,3041,4,medium,0
1,7791,10,medium,0
4,9514,29,low,0
3,8503,24,low,0
3,6757,14,low,0
2,2477,6,low,0
2,3847,30,medium,0
3,2378,2,medium,0
4,7024,7,low,0
5,8342,18,medium,0
3,4983,21,low,0
1,6298,22,high,0
1,1759,26,low,0
4,6023,21,high,1
3,5874,15,medium,0
3,3273,5,high,0
4,9316,13,high,0
3,1744,14,high,0
1,2541,4,medium,0
3,5349,18,medium,1
3,6567,24,high,0
3,2992,2,medium,0
2,5636,29,medium,1
4,7977,28,medium,0
2,1981,7,low,0
3,4049,26,high,0
3,1949,24,high,0
4,2254,30,medium,1
5,9969,2,high,0
2,9490,17,medium,0
2,2675,31,low,0
3,2135,13,medium,0
3,5391,10,low,0
4,7595,5,high,0
3,1012,7,medium,0
3,7899,26,low,0
3,9362,13,low,1
5,7645,29,medium,0
3,6294,20,medium,0
4,6460,13,medium,0
2,2697,14,medium,0
3,9773,19,medium,0
2,6425,26,low,0
4,9218,10,high,0
3,4898,5,low,0
2,6600,16,medium,0
1,9952,19,low,0
2,5795,8,low,0
2,1112,13,high,0
2,3036,2,medium,0
1,7108,24,low,0
2,1845,31,high,0
4,8598,13,low,0
3,9055,5,medium,0
1,1088,25,low,0
2,3280,1,medium,0
3,6619,12,medium,0
4,8240,10,medium,0
3,1366,4,low,1
4,6696,31,low,0
3,8233,13,high,0
5,7833,10,medium,0
3,9758,23,medium,0
3,7838,18,high,0
4,9452,1,high,0
5,9353,12,high,0
4,9055,15,medium,0
1,6152,22,medium,0
1,5453,3,high,0
3,3517,14,high,0
2,5569,14,medium,0
1,1382,19,medium,0
3,7005,15,low,0
3,4740,13,low,0
4,9489,20,medium,0
5,9313,3,high,1
2,4267,31,low,0
2,1765,7,medium,0
4,7875,18,high,0
2,3587,13,low,0
3,1558,19,medium,0
3,7780,15,low,0
2,5316,14,low,0
2,2095,22,low,0
4,5451,9,medium,0
2,9943,11,low,0
4,6060,20,medium,0
1,6908,11,high,0
2,6945,17,medium,0
2,2111,6,high,0
4,7780,13,high,0
4,4401,5,high,0
3,1235,24,high,0
2,8157,24,medium,0
4,3797,15,medium,0
3,7336,24,low,0
4,7816,20,medium,1
4,6461,4,medium,1
3,8989,15,low,0
4,7737,9,high,0
4,7882,16,medium,0
2,5773,3,high,0
3,6102,8,low,0
3,3747,15,high,0
3,9555,8,low,1
5,8692,7,low,0
2,3533,4,medium,0
3,4199,25,high,0
2,2802,14,medium,0
4,6343,24,medium,0
3,6046,10,high,1
2,9798,23,high,0
4,9929,4,low,1
4,3487,22,low,1
3,6757,23,high,0
5,7626,18,medium,0
1,2150,16,low,0
5,7966,14,low,0
4,9868,8,medium,0
2,6602,22,medium,0
3,5076,15,medium,0
3,6347,11,medium,0
1,3260,27,low,0
5,9539,18,high,1
2,2455,5,low,0
4,7132,11,medium,0
1,5963,31,high,0
2,4861,29,low,0
4,8554,28,high,0
3,2234,13,high,0
2,1738,15,low,0
4,4895,11,medium,0
3,3502,1,high,0
2,3460,11,high,0
3,4198,31,low,1
2,7110,17,medium,1
4,7539,21,high,0
5,8999,6,high,0
4,8246,25,high,0
3,4763,31,medium,0
1,1099,24,low,0
2,9891,24,low,0
3,7270,7,low,0
2,5617,19,medium,0
2,5062,10,low,0
3,6500,6,high,0
3,2534,24,high,1
5,4927,14,low,0
3,9929,6,low,0
1,1343,20,low,0
3,9167,8,medium,0
5,7535,11,high,0
2,4274,26,medium,0
3,5260,1,low,0
2,8685,16,low,0
4,3813,5,low,0
5,7714,7,high,1
4,9093,11,medium,1
4,6263,2,low,1
3,1116,21,high,0
2,1159,3,medium,0
5,8660,31,medium,0
2,8970,19,low,1
3,3429,28,high,0
4,4072,26,medium,1
4,4437,3,high,0
2,6100,31,high,0
3,1607,11,high,0
3,1471,12,high,0
3,2149,21,medium,0
4,5480,12,low,0
4,6653,12,high,0
4,8413,1,low,0
3,5013,25,low,1
4,5121,17,low,0
2,7112,29,low,0
3,5069,20,medium,0
4,7250,15,low,0
3,6822,3,medium,0
1,1503,28,low,0
4,3483,10,medium,0
2,3868,13,low,0
1,2094,2,low,0
3,9515,21,medium,0
1,1638,8,medium,0
4,3449,22,high,0
4,9535,7,low,0
3,2965,8,medium,0
2,2907,5,high,0
3,2788,28,low,1
2,8356,26,low,0
4,7572,17,low,0
2,3386,5,low,0
3,6667,10,high,0
4,8338,23,medium,0
2,4352,10,high,0
4,4812,31,high,0
1,1657,8,medium,0
5,7297,5,medium,1
3,6638,13,medium,1
2,6707,18,low,0
4,9449,15,medium,0
5,2269,7,medium,1
2,9975,12,medium,0
4,8457,2,medium,0
4,5347,30,high,0
3,4824,15,medium,0
2,1244,21,low,0
4,6354,4,medium,0
4,7149,30,high,0
3,4209,28,low,1
3,1048,27,high,0
2,7204,23,medium,0
3,1988,5,high,1
1,3360,30,high,0
1,1341,21,low,0
3,2849,28,high,0
3,2106,22,low,0
3,9926,23,high,0
5,8090,7,high,0
1,2438,3,low,0
1,1747,16,medium,0
3,4644,15,medium,0
2,6509,23,medium,0
3,3861,21,high,0
4,6271,22,low,1
2,2381,19,low,0
4,4495,20,low,0
4,5700,23,low,0
2,7397,17,low,0
2,2520,27,high,0
3,5963,19,low,0
5,7501,7,high,0
4,6022,11,high,0
3,8554,15,low,0
2,1438,26,low,0
2,1747,25,high,1
2,2192,30,high,0
3,3596,9,low,0
1,1876,29,medium,0
1,1301,30,low,0
1,1921,15,high,0
1,1034,23,medium,0
3,4700,26,low,0
3,9418,30,low,0
4,8402,6,medium,0
3,3169,6,medium,1
1,2120,22,medium,0
5,5503,3,high,1
3,6077,1,medium,0
3,3615,14,low,0
5,8430,8,medium,0
2,4194,20,high,0
5,7146,14,high,0
3,5955,5,low,0
2,5827,26,medium,0
2,3583,15,low,0
2,9694,6,low,0
3,9562,19,low,0
4,4692,4,low,0
3,9600,18,high,1
3,4016,12,low,0
5,9027,7,high,0
4,4570,7,high,0
3,8724,28,medium,0
2,7664,4,low,0
5,7159,19,high,0
3,9326,7,medium,0
1,1132,31,medium,0
2,7275,28,low,0
2,9925,2,medium,1
3,7036,3,low,0
4,6826,23,high,1
3,9735,8,medium,0
1,6905,11,low,0
1,3171,23,low,0
4,7203,22,high,0
2,1736,3,high,0
4,7275,4,high,1
3,8298,4,high,0
5,9322,26,high,0
3,8649,3,low,0
2,7159,20,medium,0
2,3761,24,low,0
3,8604,9,medium,0
3,6256,29,medium,0
3,1044,11,low,1
2,7858,3,low,0
4,2132,5,high,0
2,8727,18,medium,0
4,9166,13,medium,0
2,2002,3,medium,0
4,4962,13,medium,1
2,2842,5,high,0
3,9186,28,high,0
3,3510,6,low,0
3,3249,5,high,0
5,8920,5,high,0
5,4962,7,high,0
4,9684,8,medium,1
2,6587,3,medium,0
4,9903,26,high,0
3,8285,14,medium,0
3,6735,9,high,0
2,1998,19,medium,0
4,4441,16,high,0
4,4868,22,medium,0
3,9982,6,low,0
4,7687,10,low,0
1,3742,19,low,0
5,9620,24,high,0
2,1360,30,low,0
2,5784,24,high,0
2,6138,29,high,0
1,1745,14,medium,1
4,6245,16,low,1
2,9805,10,low,0
4,7093,10,high,0
4,6743,6,high,0
1,1464,7,high,0
3,7464,2,medium,0
1,2508,30,high,0
2,7661,8,low,0
5,6475,9,high,0
3,7236,8,medium,0
2,8955,16,low,0
4,9397,29,low,0
4,4683,15,medium,0
3,6222,19,medium,0
4,9189,6,low,0
2,6663,22,low,0
3,8458,25,high,1
2,2737,17,low,0
3,3966,30,low,0
3,9516,25,low,0
5,9251,4,high,0
4,7764,21,low,0
3,8525,8,medium,0
3,7354,8,medium,0
3,2216,6,high,0
3,4472,14,high,0
5,6420,10,low,1
4,3905,17,high,0
2,4889,6,low,0
3,4016,20,high,1
2,9338,4,low,0
2,5640,27,medium,0
1,3211,11,high,0
3,3721,20,low,0
4,9603,14,low,0
5,8824,4,medium,0
3,3842,23,medium,0
1,6794,16,medium,0
5,7748,23,high,0
2,4944,23,low,0
3,5151,2,low,0
3,2113,31,medium,0
3,4934,11,medium,0
4,5858,16,low,1
1,1277,3,medium,0
2,5879,19,medium,0
4,8341,4,high,0
2,6380,30,high,0
3,7650,21,medium,0
2,3819,24,medium,0
3,5516,20,high,0
4,7333,23,low,0
2,6470,31,low,0
3,3922,16,high,0
2,3383,27,low,0
4,6539,3,low,0
2,4617,8,low,0
2,8488,19,low,0
3,9748,10,high,0
3,3915,17,medium,0
2,4084,30,high,0
4,8975,23,medium,0
2,8882,17,low,0
3,5300,15,high,0
4,1226,2,high,0
3,4441,17,high,0
4,4729,28,high,0
2,2935,6,high,0
1,7205,29,medium,0
3,8775,1,high,0
2,1521,4,medium,0
4,7910,1,high,0
3,4466,11,medium,0
2,6513,14,medium,0
1,3873,28,medium,1
3,5832,22,high,0
3,6562,26,high,0
2,2594,3,low,0
2,6466,29,medium,0
1,1479,18,high,0
4,2202,3,high,0
3,4045,25,high,0
4,2320,2,high,1
5,8342,7,medium,1
4,3237,25,high,0
4,2289,1,high,0
4,8889,22,medium,1
4,6934,11,medium,0
4,5808,1,low,0
4,6970,15,medium,0
1,9200,28,medium,0
4,7174,15,low,0
3,3304,6,medium,0
2,6725,26,low,0
4,9577,16,high,0
3,5155,26,low,0
3,4001,21,medium,0
1,2094,31,medium,0
3,5491,1,low,0
2,5809,28,low,0
3,5639,3,medium,0
4,9845,7,medium,0
1,6742,29,low,0
3,9637,17,low,0
2,6782,28,medium,0
4,5023,14,low,0
1,5589,24,low,0
1,9476,9,low,1
3,7378,10,low,0
4,8043,26,medium,0
3,3662,9,medium,0
1,3364,28,medium,1
3,3294,2,high,0
1,1183,5,medium,0
5,1231,11,medium,0
3,4101,30,medium,0
3,5156,5,low,0
3,9551,14,high,0
2,2624,1,low,0
3,7768,10,medium,0
2,5261,23,medium,1
3,4380,22,medium,1
1,3557,24,low,0
3,3662,22,medium,0
4,7636,30,medium,1
2,2643,25,medium,1
3,7496,19,low,0
2,8147,16,low,0
5,8698,20,medium,1
2,2873,27,medium,0
2,2829,9,low,0
1,1779,25,high,0
4,6246,15,low,0
3,5508,29,high,0
2,3118,12,medium,0
2,2461,9,low,0
3,5798,3,medium,0
4,2338,3,medium,0
2,4076,27,low,0
4,8906,23,high,0
2,5538,11,low,0
5,8094,26,high,1
3,7060,15,high,0
2,3442,9,low,0
3,8851,29,high,0
4,4159,6,low,0
4,8779,17,medium,1
2,8094,22,medium,0
1,8283,16,medium,0
4,9523,15,medium,0
2,4759,8,high,0
2,3771,13,low,1
2,1099,5,medium,0
1,1215,23,high,0
4,9675,2,high,0
1,4807,19,high,0
1,2906,30,medium,0
3,3379,31,medium,0
2,2998,31,low,0
3,8207,25,low,0
2,8647,4,medium,0
4,5425,9,high,0
3,2192,31,high,0
2,2013,3,low,0
4,7884,11,high,0
4,6888,15,medium,0
4,5967,13,high,0
3,1662,1,low,0
3,4774,22,low,1
2,3732,2,low,0
2,9995,12,low,0
1,5218,6,low,0
3,9926,15,low,1
3,5516,16,low,0
2,4337,27,medium,0
3,1053,5,low,0
2,4890,11,low,0
1,1124,5,medium,0
3,7225,23,high,1
3,5710,28,low,0
1,1090,19,low,0
3,5533,29,medium,0
5,2575,2,high,0
3,7039,29,medium,0
2,3448,18,medium,1
2,5224,14,low,0
3,3188,30,low,0
2,7416,19,high,0
4,7636,13,medium,0
4,6228,11,high,0
2,5934,7,high,0
4,6680,22,low,0
3,1374,26,high,0
1,5927,17,medium,0
2,3414,10,high,0
2,7006,21,high,0
2,1882,17,medium,0
1,7206,27,medium,0
2,2957,27,low,0
2,8599,25,low,0
2,2708,25,low,0
2,2637,15,high,0
2,2652,13,medium,0
4,4728,18,medium,0
4,9290,20,high,0
5,7427,3,low,0
4,8887,6,high,0
3,4888,9,low,1
2,2832,15,low,0
2,9028,4,low,0
1,1366,10,high,0
4,5092,2,high,0
4,4035,26,high,0
2,5539,16,low,0
1,2905,14,medium,0
2,4478,10,medium,0
5,4123,18,high,1
4,7067,5,high,0
5,7659,7,medium,0
2,6267,2,medium,0
2,3645,20,low,0
4,9162,6,medium,0
5,6544,8,high,0
3,2612,25,high,0
2,7686,21,medium,0
4,7246,19,low,0
3,9376,28,high,0
4,4689,9,high,0
1,4850,8,low,0
1,9380,9,low,0
3,8743,6,medium,0
3,6644,11,low,0
3,9412,29,medium,1
4,5699,7,medium,1
3,4195,27,medium,0
3,4437,3,medium,0
1,2903,22,medium,0
5,7281,10,low,0
3,5470,6,low,0
2,2857,19,medium,1
3,5433,17,high,0
4,8269,17,low,0
3,3071,5,low,0
2,8734,24,low,0
5,8996,15,low,0
4,8040,4,low,0
2,3369,21,low,0
3,4385,3,low,0
3,9856,11,medium,0
3,6191,8,medium,0
4,5113,23,high,0
4,9323,1,low,0
4,5196,3,medium,0
3,6240,7,medium,0
5,7352,11,low,0
3,9231,12,medium,0
4,8076,21,high,1
1,8894,15,low,0
5,9588,19,medium,1
1,2305,28,low,0
5,5670,11,high,1
2,8337,5,medium,0
4,2373,2,high,0
2,2236,31,low,1
2,9526,25,low,0
2,3459,26,low,0
4,3629,10,high,0
4,3438,27,high,0
2,9484,7,low,1
2,8783,10,low,0
5,6700,7,high,0
3,4065,16,low,0
1,2591,22,low,0
5,8126,31,high,0
1,2903,31,high,0
3,7650,25,low,0
3,5075,29,medium,1
4,5119,29,medium,0
1,3004,19,low,0
2,6697,22,low,0
3,5177,4,high,0
3,1205,22,high,0
2,3920,11,high,0
2,3762,22,high,0
3,9439,16,high,0
4,5271,14,low,0
5,2547,1,high,0
3,1269,6,medium,0
4,8812,23,medium,0
5,8612,6,medium,0
2,2814,31,medium,0
3,5439,13,low,1
2,2216,21,high,0
3,1575,20,medium,0
2,2692,7,medium,0
4,7417,22,high,0
2,3943,23,low,0
4,4797,6,medium,0
3,4703,19,medium,0
4,9517,8,medium,0
3,9587,15,high,0
4,6601,9,high,1
2,8418,18,medium,0
3,7317,14,medium,0
3,4506,11,low,1
2,3046,13,low,0
2,7094,11,high,0
2,8218,26,low,0
2,8087,3,medium,0
2,6498,19,high,0
4,6151,6,high,0
4,3442,7,medium,0
3,8143,1,high,0
5,3508,9,high,1
3,7108,27,high,0
1,1483,13,high,0
3,7740,24,high,0
3,2365,12,medium,0
2,3720,19,medium,0
4,5607,5,high,0
2,1865,19,high,0
5,9723,14,high,0
2,3996,29,low,0
3,3850,8,low,0
3,7773,26,low,0
4,6503,6,medium,0
4,8458,14,medium,0
3,5412,23,high,0
2,7427,23,medium,0
3,3316,28,low,0
3,9631,7,medium,0
5,8981,25,high,0
2,1988,28,low,0
2,7329,24,medium,0
3,6782,23,medium,1
3,3449,4,high,0
2,1638,20,high,0
4,9130,29,high,0
2,1137,31,medium,0
2,1623,12,medium,0
4,6151,3,low,1
4,3996,22,high,1
2,1734,11,high,0
3,5309,4,medium,0
2,4210,20,medium,0
2,3392,22,medium,0
2,5399,25,low,0
2,1795,3,low,0
3,8070,11,high,0
5,9121,1,high,0
2,1592,15,low,0
4,8711,18,low,1
3,7187,4,high,1
3,4331,20,medium,1
2,5595,30,medium,0
3,6978,15,medium,0
1,6344,11,low,0
4,6155,26,medium,0
3,3933,24,medium,0
1,4655,7,low,0
4,8709,8,medium,0
4,6018,4,medium,0
3,8877,7,low,0
4,8715,8,high,0
3,4246,27,high,0
4,8995,1,medium,0
2,7744,22,medium,0
2,4827,30,low,0
3,7595,5,medium,0
3,4948,14,high,0
2,8241,21,low,0
3,2366,4,high,0
2,7891,2,medium,0
4,9278,25,low,0
5,8626,15,high,0
1,3531,14,medium,0
3,6949,8,low,0
2,4574,24,low,0
3,9127,20,low,0
2,2565,2,low,0
2,1232,8,medium,0
4,8608,29,high,0
5,6128,26,medium,0
4,8509,1,low,0
3,9221,9,medium,1
4,5818,14,medium,0
3,3481,19,high,0
3,9741,28,medium,0
2,2617,3,low,0
3,6107,31,low,0
3,5534,29,medium,0
1,1920,15,low,0
2,5113,3,medium,0
3,9515,18,high,0
4,3497,18,high,0
1,6051,11,medium,0
3,4820,31,medium,0
4,8081,19,high,0
2,6220,14,medium,0
2,9764,25,low,0
3,6481,26,low,0
3,4474,2,high,0
4,8055,19,low,0
2,1936,1,high,0
3,5236,31,low,0
2,5229,27,high,0
3,4460,6,medium,0
3,5764,19,high,0
3,2055,2,medium,1
3,7318,31,medium,0
2,6857,9,medium,0
3,3285,17,medium,0
2,4367,21,medium,0
3,4155,18,low,0
5,8591,1,high,0
5,7395,15,high,0
4,8988,7,medium,0
4,7975,29,medium,0
5,9676,4,medium,0
3,9460,4,medium,0
1,6169,18,low,0
3,3263,1,medium,0
1,6108,20,medium,0
2,7785,10,high,0
4,6391,31,high,0
3,8830,25,low,0
4,9206,10,low,0
4,4757,7,high,0
2,8844,13,medium,0
3,6945,21,medium,0
3,8526,18,low,0
3,4963,3,low,0
3,6444,4,medium,0
2,3262,14,low,0
3,8022,9,high,0
3,4266,10,low,0
2,3148,23,low,0
3,2807,21,medium,1
3,7562,12,low,0
2,6371,19,low,1
3,9334,6,medium,0
3,8958,14,low,0
3,7279,19,low,0
2,9764,29,low,0
2,2617,2,medium,0
2,4635,28,low,1
4,9631,14,low,0
3,4403,25,medium,0
1,7868,18,medium,0
3,6493,21,low,0
5,7852,6,low,0
2,1588,4,low,0
3,5829,10,low,0
4,9594,9,medium,0
1,2514,25,low,0
2,7444,15,medium,0
2,1486,11,low,0
2,2488,7,low,0
3,8638,31,medium,0
2,6890,16,high,0
4,4240,3,high,0
2,8536,16,high,0
2,6039,29,medium,0
1,3372,12,medium,0
3,2297,11,medium,0
5,8320,22,high,0
5,6558,8,medium,0
4,7357,29,high,0
4,4905,18,low,0
4,7516,6,high,0
4,7397,31,medium,0
3,4163,19,low,0
3,2584,6,medium,0
1,1100,30,medium,0
4,9257,13,medium,0
3,6505,15,high,0
3,3037,11,medium,0
4,9593,31,high,1
2,9813,9,low,0
1,7976,23,low,0
4,9045,30,high,1
2,1722,15,low,0
2,7148,22,medium,0
2,3238,6,medium,0
3,3961,31,medium,0
2,1269,2,medium,0
1,1648,25,low,0
4,8996,3,medium,0
3,9372,29,medium,1
1,1913,14,high,0
4,9546,16,high,0
2,6235,22,low,0
2,6170,6,low,0
3,8316,29,medium,0
3,6300,16,low,1
5,3089,13,high,1
3,9742,9,high,0
1,2885,25,low,0
2,3165,8,low,0
3,4971,16,high,0
2,3586,26,high,0
3,9114,30,medium,0
5,5930,9,low,0
1,2414,9,low,0
1,8178,21,low,0
2,4350,22,low,0
1,1357,4,medium,0
3,7920,23,low,0
1,1129,23,low,0
2,9158,28,low,0
4,6209,27,high,0
3,4758,17,high,0
2,1010,2,high,0
2,6434,18,low,0
2,2706,9,medium,0
2,1132,5,medium,0
3,8599,4,medium,0
3,5765,7,medium,0
4,8331,28,medium,0
5,3118,16,high,0
4,8670,10,high,0
3,3622,24,low,0
2,9045,12,medium,0
2,3235,30,medium,0
1,2392,22,medium,0
2,1695,14,high,0
3,2722,8,high,0
2,5821,24,low,0
3,1154,16,medium,0
1,2465,28,low,0
3,5298,8,low,0
3,5190,9,medium,0
3,2544,28,high,1
4,8776,25,low,0
1,2557,10,low,0
4,8381,28,low,0
2,2016,11,high,0
5,6348,1,high,0
3,7687,5,low,0
3,4689,3,high,0
5,8997,8,high,0
4,8224,21,medium,1
3,3822,8,low,0
2,2618,14,medium,0
3,4932,5,medium,0
4,4290,23,high,0
3,6197,31,low,0
2,7424,8,low,0
3,5128,21,low,0
2,2506,10,high,0
4,9007,24,medium,0
4,8296,22,high,0
3,4888,24,low,0
1,3746,1,low,0
2,6643,19,medium,0
2,6980,29,low,0
4,6708,10,medium,0
3,7692,23,low,0
1,3740,31,high,0
3,4054,10,low,0
2,3034,4,high,0
1,4999,23,low,0
3,7748,2,high,0
3,7341,22,medium,1
1,5372,2,low,0
2,7801,16,medium,0
2,7295,22,low,0
1,6102,25,low,0
1,1083,17,medium,0
2,5753,14,low,0
5,8409,27,high,0
5,6648,21,high,0
3,3827,16,medium,0
3,9024,31,medium,0
1,5667,22,low,0
4,5999,13,high,0
3,3932,15,low,0
2,2757,5,medium,0
3,3385,26,high,1
4,7853,4,high,0
3,5339,18,medium,0
5,7534,30,medium,0
4,4489,1,high,0
2,7963,30,medium,0
2,6318,12,medium,0
5,4517,9,low,1
1,4565,11,medium,0
4,5761,19,medium,0
2,1087,5,low,1
4,6407,21,medium,0
2,2691,5,low,0
3,1115,30,medium,0
4,9432,4,low,1
2,8859,5,medium,0
5,8750,9,medium,0
3,5477,1,low,0
3,4250,25,low,0
5,9078,26,low,1
