target,monthly_income,time_of_month,savings,guests
5,8506,3,high,0
4,7760,16,high,0
3,5881,8,medium,0
5,9358,13,high,0
5,8448,20,high,0
5,8377,29,high,0
1,1221,8,low,0
2,3914,27,low,0
1,1772,12,low,0
1,3276,16,low,0
2,4214,28,medium,0
3,5771,31,medium,0
4,8196,25,high,0
1,1517,8,low,0
1,2620,15,low,0
3,5389,24,medium,0
1,1497,5,low,0
4,6815,15,medium,1
3,5313,9,medium,0
4,7557,24,high,0
5,8926,22,high,0
1,1764,4,low,1
2,3837,10,low,0
4,7692,26,high,0
2,4089,30,medium,0
4,7995,12,high,1
5,9126,15,high,0
4,7554,5,high,0
3,6113,3,medium,0
3,5520,28,medium,0
1,3140,8,low,0
5,8467,21,high,0
3,6499,7,medium,0
4,6949,31,medium,0
3,5784,15,medium,0
5,8990,9,high,0
1,3165,30,low,0
2,3566,11,low,0
1,2805,8,low,0
5,9768,10,high,0
1,2465,19,low,0
1,1183,15,low,0
4,6707,21,medium,0
3,5256,4,medium,0
5,9153,22,high,0
5,9427,19,high,0
1,1335,31,low,0
2,4787,17,medium,0
1,2601,28,low,0
3,6345,24,medium,0
5,8664,23,high,1
4,8299,14,high,1
2,4113,29,medium,1
1,1692,9,low,0
1,1653,2,low,0
4,7252,6,high,0
1,1839,5,low,0
2,4814,31,medium,0
4,6933,19,medium,0
2,4416,7,medium,0
1,3125,16,low,0
4,8303,24,high,0
3,5855,22,medium,0
4,7294,17,high,0
2,4751,6,medium,0
4,7799,16,high,0
1,2339,31,low,0
1,1623,17,low,0
3,6512,7,medium,0
2,4762,15,medium,0
4,8088,1,high,0
2,4314,27,medium,0
5,9429,28,high,0
3,5384,28,medium,0
1,1656,23,low,0
1,1459,29,low,0
1,2391,18,low,0
4,6753,18,medium,0
1,1537,31,low,0
1,2635,30,low,0
5,8573,2,high,0
4,8071,5,high,0
5,8823,2,high,0
4,7456,3,high,0
5,9195,10,high,0
3,6093,28,medium,0
1,1242,10,low,0
2,4604,25,medium,0
1,2851,27,low,0
5,9247,13,high,0
1,1652,31,low,0
2,3586,26,low,0
3,5031,28,medium,0
4,8217,15,high,0
2,3644,15,low,0
4,7087,20,high,0
4,7680,7,high,1
1,2031,4,low,0
5,9518,12,high,0
4,7592,27,high,0
4,7779,3,high,0
5,9715,10,high,0
3,5931,17,medium,0
2,3675,22,low,0
4,8068,27,high,0
4,7161,3,high,0
1,1836,11,low,0
3,5917,18,medium,0
1,1401,21,low,0
1,2772,24,low,0
4,7105,19,high,0
4,6684,3,medium,0
1,3100,2,low,0
1,2090,21,low,0
4,7758,30,high,0
5,9817,7,high,0
4,7693,1,high,0
2,4784,4,medium,0
5,9388,3,high,0
5,8676,17,high,0
4,7083,29,high,0
5,9671,22,high,0
3,6419,23,medium,0
5,9548,7,high,0
1,3245,30,low,1
1,2335,26,low,0
1,1009,9,low,0
2,4387,4,medium,0
3,5602,8,medium,0
5,8348,10,high,0
3,5589,11,medium,1
5,8824,29,high,0
1,1656,23,low,0
1,2079,29,low,0
2,3795,5,low,0
2,3906,31,low,0
2,3528,12,low,0
2,4461,31,medium,0
1,2263,3,low,0
3,6426,29,medium,0
2,3861,2,low,0
3,5887,31,medium,0
1,1435,5,low,0
4,7450,8,high,0
4,6993,25,medium,0
4,7378,23,high,1
5,9678,21,high,0
1,2325,10,low,0
3,6337,30,medium,0
1,1627,25,low,0
5,9108,11,high,0
2,4261,3,medium,1
2,3352,12,low,0
5,8453,4,high,0
4,8215,26,high,0
4,7952,30,high,0
4,8042,30,high,0
2,4004,9,medium,0
4,7425,16,high,0
2,4755,22,medium,0
2,3388,2,low,0
5,9028,17,high,0
3,5514,22,medium,0
4,7809,29,high,0
2,3560,5,low,0
1,3317,1,low,0
5,9749,24,high,0
1,1996,24,low,0
5,9946,17,high,0
2,3887,13,low,0
2,4061,17,medium,0
3,6203,9,medium,0
2,4552,7,medium,0
3,6556,22,medium,0
2,4869,30,medium,0
5,8447,20,high,0
5,9714,6,high,0
4,7822,22,high,0
3,5157,4,medium,0
3,6502,9,medium,1
3,6568,1,medium,0
3,6363,29,medium,0
1,1350,29,low,0
1,1969,19,low,0
5,8379,18,high,0
4,7505,27,high,0
4,6786,5,medium,0
5,9205,8,high,0
1,2292,15,low,0
5,8752,22,high,0
2,4830,13,medium,1
4,7331,28,high,0
2,3961,30,low,0
1,1167,10,low,0
2,3735,25,low,0
2,4466,13,medium,0
5,8451,21,high,0
2,4890,22,medium,0
4,7667,14,high,0
1,1104,14,low,0
4,7191,3,high,1
5,9710,18,high,0
5,8780,26,high,0
1,1535,11,low,0
2,4362,11,medium,0
1,2234,13,low,0
4,7748,5,high,0
2,4042,6,medium,1
4,6856,7,medium,0
1,1406,30,low,1
5,9837,30,high,0
4,7429,2,high,0
2,4490,17,medium,0
1,1035,1,low,1
2,4164,12,medium,0
3,5868,7,medium,1
3,6447,28,medium,1
4,6747,26,medium,0
4,7256,21,high,0
2,4051,22,medium,0
1,2042,28,low,0
1,2019,5,low,0
1,1876,17,low,1
4,7734,14,high,0
2,4132,1,medium,0
1,1587,6,low,0
4,7224,20,high,1
1,1214,21,low,1
4,7605,29,high,0
4,8326,27,high,0
1,3070,14,low,0
2,3360,13,low,0
1,1875,23,low,0
1,1528,18,low,0
1,1786,26,low,0
5,9362,2,high,0
2,3870,22,low,0
2,3844,5,low,1
3,6452,12,medium,0
4,7264,15,high,0
5,8652,28,high,0
5,9518,14,high,0
1,3029,18,low,0
2,4660,3,medium,0
2,4483,29,medium,0
1,1251,5,low,0
5,8437,28,high,0
3,5106,22,medium,1
2,4116,20,medium,0
2,4540,29,medium,0
5,8596,27,high,0
2,3454,1,low,0
4,6867,2,medium,0
5,9789,18,high,0
3,5544,23,medium,0
4,7300,9,high,0
4,6796,4,medium,0
2,3665,26,low,0
1,2877,7,low,0
5,9970,25,high,0
1,2992,3,low,0
1,2801,18,low,1
1,1186,10,low,0
2,4055,28,medium,0
3,5499,14,medium,0
2,4487,16,medium,0
1,1121,1,low,0
2,3539,26,low,0
5,9722,5,high,0
3,6600,18,medium,0
2,3812,28,low,0
5,9314,13,high,0
2,3478,6,low,0
3,5467,17,medium,0
1,3186,11,low,0
2,3624,5,low,0
5,9153,26,high,0
4,7048,22,high,0
1,2421,29,low,0
2,4673,7,medium,0
2,3330,10,low,0
4,7699,21,high,0
2,4436,20,medium,0
4,7043,12,high,0
5,9630,15,high,0
4,6767,24,medium,0
1,2122,25,low,0
5,8711,3,high,0
3,6038,23,medium,0
4,7857,12,high,0
3,6446,11,medium,0
5,9912,9,high,0
5,9850,27,high,0
2,3641,2,low,1
1,2934,3,low,0
1,2036,19,low,0
5,9890,27,high,0
5,8786,4,high,0
1,3154,4,low,0
5,8423,21,high,0
2,4525,5,medium,0
1,1213,7,low,0
2,4886,1,medium,0
5,8988,3,high,0
1,2864,1,low,1
2,3432,25,low,0
3,5093,3,medium,0
4,6921,17,medium,0
1,2705,4,low,0
1,2414,13,low,0
4,8313,12,high,0
3,6272,1,medium,0
5,8837,7,high,0
5,8948,29,high,0
3,5088,24,medium,0
1,2626,20,low,0
5,9614,17,high,0
3,6573,3,medium,0
4,8231,9,high,0
1,2122,10,low,1
1,1803,18,low,0
4,6958,18,medium,0
1,2373,7,low,0
1,2537,31,low,0
3,5788,16,medium,0
1,1764,11,low,0
3,6006,4,medium,0
2,3536,31,low,0
2,3984,27,low,0
3,6200,30,medium,0
1,1449,25,low,0
5,8435,13,high,0
1,3148,10,low,0
1,3050,20,low,0
1,3265,5,low,0
4,7406,25,high,0
5,8934,1,high,0
2,4743,3,medium,0
4,6901,4,medium,0
3,5484,26,medium,0
2,3472,24,low,0
5,8590,29,high,0
2,4154,30,medium,1
4,6975,10,medium,0
1,2270,25,low,0
1,3103,12,low,0
1,1654,19,low,0
4,6832,21,medium,0
1,3184,8,low,0
3,5829,23,medium,0
2,4435,1,medium,0
1,1344,24,low,0
3,5156,24,medium,0
1,2750,22,low,1
5,8363,18,high,0
1,2194,17,low,0
3,6590,30,medium,0
2,3875,15,low,1
4,7568,4,high,0
1,1118,31,low,0
1,2323,10,low,1
3,6602,2,medium,0
4,7831,12,high,0
4,7453,30,high,0
2,4609,7,medium,0
4,8288,13,high,0
1,2084,10,low,0
1,2188,25,low,0
3,5992,18,medium,0
2,3885,19,low,0
1,2661,3,low,1
5,9912,14,high,1
3,5030,22,medium,0
4,7490,30,high,0
2,4738,15,medium,0
5,8992,13,high,0
2,4690,3,medium,0
4,7843,22,high,0
3,6152,4,medium,0
3,5478,3,medium,0
4,6984,10,medium,0
1,3216,20,low,0
5,9372,5,high,0
4,6988,7,medium,0
2,4626,20,medium,1
1,2646,30,low,0
5,9034,24,high,0
1,2181,28,low,0
5,8362,14,high,0
1,1826,26,low,1
3,5238,4,medium,1
3,6350,15,medium,1
3,6484,24,medium,0
1,3272,12,low,0
1,1941,21,low,0
4,7489,6,high,0
2,4600,9,medium,0
1,2011,5,low,0
5,8575,8,high,0
5,8573,9,high,0
4,7274,21,high,1
1,1685,13,low,0
3,5322,8,medium,0
5,8631,8,high,0
5,8920,9,high,0
1,1274,7,low,0
5,9824,12,high,0
1,1992,23,low,0
3,6165,13,medium,0
3,6308,18,medium,0
5,9871,2,high,0
4,7776,21,high,1
2,4235,5,medium,0
1,2301,24,low,0
4,7161,19,high,0
5,8410,23,high,0
5,8629,1,high,0
4,8185,29,high,0
2,3726,3,low,0
1,2908,11,low,0
2,4342,21,medium,0
2,4282,1,medium,0
2,4743,4,medium,0
1,3021,21,low,0
4,7530,15,high,0
4,6824,28,medium,0
3,5948,19,medium,0
5,8482,14,high,0
4,7924,11,high,0
4,8047,16,high,0
5,9962,10,high,0
2,4372,7,medium,0
1,1463,15,low,0
2,4841,28,medium,0
4,7919,23,high,0
3,5702,6,medium,0
5,8676,6,high,0
5,8598,20,high,0
2,4414,6,medium,0
3,6522,20,medium,0
2,4241,2,medium,0
5,8637,14,high,0
2,4711,21,medium,0
1,1412,2,low,0
2,4417,20,medium,1
3,5540,15,medium,0
3,5341,23,medium,1
5,9752,6,high,0
4,7310,8,high,0
5,9115,15,high,0
1,1123,22,low,1
4,7938,17,high,0
4,7402,31,high,0
1,2599,3,low,0
4,7713,8,high,0
4,8070,10,high,0
2,4196,14,medium,0
3,5944,1,medium,1
1,1364,15,low,1
3,6067,22,medium,0
4,7065,25,high,0
2,3774,21,low,0
2,4175,7,medium,1
4,7490,21,high,0
5,9337,27,high,0
3,6029,12,medium,0
4,7121,8,high,0
2,3380,5,low,0
3,6644,1,medium,0
2,4174,4,medium,0
5,9802,26,high,0
5,8748,26,high,0
1,1109,21,low,0
4,8315,4,high,0
3,6331,27,medium,0
1,3098,15,low,1
1,1436,26,low,0
4,7685,22,high,0
4,7835,1,high,0
1,2384,14,low,0
2,3758,7,low,1
5,8631,24,high,0
3,6018,29,medium,0
3,5578,5,medium,0
1,2892,30,low,0
3,5695,28,medium,0
4,7957,2,high,0
1,1091,2,low,0
3,6545,30,medium,0
4,7077,14,high,0
4,8038,25,high,0
4,6916,11,medium,0
1,2570,2,low,0
4,8319,1,high,0
1,1727,16,low,0
3,5869,4,medium,0
4,7207,16,high,0
4,7033,1,high,0
3,6575,12,medium,1
1,1350,6,low,0
1,1856,13,low,0
5,8356,6,high,0
4,6990,18,medium,0
2,3977,6,low,0
4,8072,17,high,0
2,4441,2,medium,1
3,5102,11,medium,1
1,1764,25,low,0
1,1507,6,low,0
3,5644,9,medium,0
1,3278,29,low,0
1,1300,4,low,0
5,9657,22,high,0
3,6353,10,medium,1
5,8345,11,high,0
3,5800,28,medium,0
1,2666,25,low,0
1,2960,20,low,0
1,2179,8,low,0
2,4734,10,medium,0
5,9852,19,high,0
4,7039,21,high,0
1,2767,28,low,1
1,1338,9,low,1
2,3782,1,low,1
4,7614,2,high,0
5,8334,2,high,0
4,7940,4,high,0
4,6927,21,medium,0
4,7091,4,high,0
3,5544,1,medium,0
2,4295,16,medium,0
2,3914,21,low,0
4,6932,16,medium,0
4,6905,14,medium,0
5,8996,21,high,0
4,8005,29,high,0
2,4736,19,medium,0
5,9704,7,high,0
3,5276,7,medium,0
4,7658,8,high,0
3,5002,22,medium,0
2,4440,2,medium,0
3,5021,24,medium,0
5,9303,27,high,0
4,8030,22,high,0
2,4140,27,medium,0
1,2714,24,low,0
1,3289,22,low,0
4,7417,23,high,0
4,6701,28,medium,0
4,7433,10,high,0
2,4672,31,medium,0
1,1098,2,low,1
4,8328,27,high,1
4,7031,22,high,0
2,4104,25,medium,0
3,5639,22,medium,0
3,5574,30,medium,0
1,3159,29,low,0
5,9482,31,high,0
4,7116,30,high,0
5,9147,27,high,0
5,9186,11,high,0
4,8023,13,high,0
5,9643,26,high,0
4,7766,19,high,0
1,2434,13,low,0
1,1526,13,low,0
5,9086,31,high,0
3,6359,13,medium,0
2,4981,18,medium,0
5,9346,25,high,0
3,6534,13,medium,0
2,3342,19,low,0
1,2099,2,low,0
1,1806,21,low,0
1,2090,21,low,0
3,6347,16,medium,0
4,8326,1,high,0
3,5621,23,medium,0
2,3645,20,low,0
4,7369,3,high,0
2,4194,7,medium,0
5,8871,19,high,1
5,8649,24,high,0
1,1962,15,low,0
1,1095,25,low,0
3,5347,27,medium,0
1,2705,20,low,0
2,4375,22,medium,0
2,4109,7,medium,0
1,3177,7,low,0
4,6899,1,medium,0
4,8124,26,high,0
4,8118,30,high,0
2,4884,12,medium,0
1,2658,26,low,0
5,9180,8,high,0
4,7923,30,high,0
3,6139,26,medium,1
2,3919,3,low,0
1,2957,22,low,0
1,2863,16,low,0
2,4991,23,medium,0
2,4645,27,medium,1
4,7916,28,high,0
5,9191,23,high,0
1,2597,3,low,0
2,4745,27,medium,0
3,5554,14,medium,0
2,4175,21,medium,0
4,7656,5,high,0
2,3490,23,low,0
5,9695,2,high,0
4,7520,6,high,0
1,2335,10,low,0
3,5794,29,medium,0
4,7097,11,high,0
2,4698,15,medium,0
5,9725,4,high,0
3,5586,20,medium,0
3,6095,19,medium,0
2,4437,7,medium,0
5,8378,25,high,1
4,7259,1,high,0
4,8251,6,high,0
3,5624,27,medium,0
2,4441,1,medium,0
5,8466,17,high,0
4,6924,25,medium,0
1,1077,12,low,0
2,3925,6,low,0
1,3162,14,low,0
1,1573,7,low,0
3,6317,13,medium,0
1,3152,14,low,0
2,4791,3,medium,0
3,5521,7,medium,1
5,9850,23,high,0
1,2588,2,low,0
5,9614,1,high,0
1,3165,19,low,0
4,7518,24,high,1
3,6486,9,medium,0
3,6440,12,medium,0
4,6917,7,medium,0
5,8511,25,high,1
4,7403,30,high,0
2,3514,19,low,0
2,4699,20,medium,0
4,7218,19,high,0
5,8594,6,high,0
4,7925,20,high,0
3,5962,19,medium,0
4,7062,5,high,0
5,9080,23,high,0
5,9419,1,high,1
3,5001,23,medium,0
1,1294,11,low,0
5,8530,8,high,0
1,2270,9,low,1
4,7870,2,high,0
2,3387,28,low,1
5,9529,18,high,0
5,9750,11,high,1
2,4994,28,medium,0
2,3455,24,low,0
1,2768,18,low,0
3,5579,6,medium,0
5,9843,7,high,1
5,9084,28,high,0
2,4601,23,medium,0
1,2186,31,low,1
3,6459,4,medium,0
3,6010,7,medium,0
2,4466,5,medium,0
3,6501,31,medium,0
5,9831,25,high,1
1,1290,23,low,0
4,7366,17,high,0
3,5136,6,medium,0
2,4259,17,medium,1
3,6499,3,medium,0
3,5342,7,medium,0
2,4934,18,medium,0
2,3770,29,low,0
3,6173,22,medium,0
5,9730,29,high,0
1,2073,18,low,0
5,8944,9,high,0
3,5120,5,medium,0
1,1158,13,low,1
5,9477,5,high,0
2,4080,31,medium,0
4,8061,29,high,0
2,4707,26,medium,0
5,9867,3,high,0
3,5277,17,medium,0
1,2110,20,low,0
5,8525,10,high,0
3,5013,3,medium,0
1,2574,3,low,0
5,9171,20,high,0
2,4844,9,medium,1
5,8708,29,high,0
2,4544,12,medium,0
4,7631,8,high,0
2,4336,27,medium,0
4,7242,19,high,0
4,7120,24,high,0
1,3084,28,low,0
1,2412,28,low,0
1,1890,13,low,0
5,8586,15,high,0
5,8632,26,high,0
1,3129,2,low,0
5,8388,1,high,0
1,2254,31,low,0
4,6852,29,medium,0
2,4782,10,medium,0
5,8513,2,high,0
1,1837,13,low,0
2,4219,15,medium,0
1,1449,7,low,0
1,2472,16,low,0
2,4714,25,medium,0
3,5235,29,medium,0
3,5464,15,medium,0
2,4622,6,medium,1
3,5393,4,medium,0
5,8719,26,high,0
4,7367,11,high,0
3,5396,14,medium,0
4,6869,9,medium,0
2,3698,15,low,1
2,3378,1,low,0
1,2921,1,low,0
1,2906,16,low,0
2,4303,20,medium,1
4,7694,4,high,0
3,5276,31,medium,1
1,1771,12,low,1
4,6746,15,medium,0
1,1664,7,low,0
1,2637,8,low,1
4,7248,31,high,0
2,4722,5,medium,0
1,1849,22,low,0
1,1271,14,low,0
5,9173,5,high,0
5,8817,22,high,0
4,6751,4,medium,0
2,4517,31,medium,0
2,3652,1,low,0
5,9974,14,high,0
2,4005,11,medium,0
1,3125,7,low,1
3,5337,23,medium,0
5,9443,19,high,0
4,7056,25,high,0
1,1034,13,low,0
5,8595,13,high,0
5,8722,16,high,0
3,6630,1,medium,0
1,1809,15,low,0
3,6378,13,medium,0
1,2906,19,low,0
3,6335,17,medium,0
5,9844,21,high,0
4,7420,26,high,0
3,5428,20,medium,0
5,8874,15,high,0
2,4003,21,medium,0
3,5081,15,medium,0
4,8214,27,high,0
1,1628,27,low,0
1,1886,21,low,0
5,9822,10,high,0
3,5184,6,medium,0
1,2576,5,low,0
2,3871,27,low,0
1,1968,28,low,0
3,6272,2,medium,0
3,6621,14,medium,0
3,5066,23,medium,0
2,3940,26,low,0
3,6394,24,medium,1
3,5765,2,medium,0
2,4384,31,medium,0
2,3691,20,low,0
3,5929,13,medium,0
5,9475,18,high,0
5,8921,3,high,0
1,2762,30,low,0
5,8552,28,high,0
5,9976,4,high,0
2,4908,4,medium,1
4,8057,2,high,0
1,2022,13,low,0
2,3367,20,low,0
2,4882,25,medium,0
4,8325,20,high,0
4,6974,23,medium,0
3,5923,5,medium,0
1,2453,13,low,0
3,6055,22,medium,0
5,8877,24,high,0
1,2741,6,low,0
2,3932,5,low,0
4,6705,27,medium,0
1,2834,30,low,0
2,4383,9,medium,0
1,2619,4,low,0
3,6517,25,medium,0
4,6973,3,medium,1
3,5081,13,medium,0
4,8255,2,high,1
5,8383,8,high,0
5,9985,27,high,0
1,2824,16,low,0
4,6879,1,medium,0
1,2726,31,low,0
5,8701,25,high,0
5,9353,13,high,0
3,6488,21,medium,0
4,6917,13,medium,0
1,3114,1,low,1
1,2402,18,low,0
2,4507,30,medium,0
4,7192,31,high,0
3,5688,27,medium,0
5,9512,25,high,0
4,6669,18,medium,1
2,3894,23,low,0
3,5965,8,medium,1
3,5617,12,medium,0
2,4757,24,medium,0
4,8266,22,high,0
2,3833,4,low,0
4,7954,21,high,0
2,4436,15,medium,1
1,1613,22,low,0
3,5574,17,medium,0
1,3042,30,low,0
2,4174,16,medium,0
4,6987,4,medium,0
3,6378,10,medium,0
2,3768,12,low,0
2,3624,13,low,0
3,6561,25,medium,0
3,5861,10,medium,0
2,3811,13,low,0
2,3782,29,low,0
2,3779,6,low,0
3,6110,4,medium,0
3,5574,17,medium,1
3,6644,18,medium,0
5,8454,31,high,0
3,5623,12,medium,0
4,7696,26,high,0
4,7749,29,high,0
1,1963,2,low,0
2,3823,28,low,0
3,5723,30,medium,0
3,5893,2,medium,0
1,2250,26,low,1
1,1081,8,low,1
5,9532,22,high,0
2,4248,13,medium,0
3,6627,1,medium,0
2,3536,31,low,1
3,5077,29,medium,0
1,1917,3,low,0
3,5602,17,medium,0
3,6310,24,medium,0
3,5727,10,medium,0
4,6799,8,medium,0
1,1306,21,low,0
1,1094,20,low,0
3,6232,20,medium,1
3,6591,9,medium,0
2,3389,1,low,0
2,3531,2,low,0
1,2436,29,low,0
1,1739,27,low,0
3,5772,18,medium,0
5,8894,12,high,0
3,5471,8,medium,0
4,7735,11,high,0
1,1231,24,low,0
5,9711,19,high,0
5,8799,31,high,0
1,2307,4,low,0
3,6557,12,medium,0
1,1844,16,low,0
2,3561,17,low,0
4,7194,21,high,0
4,6703,2,medium,0
1,2257,3,low,0
2,4272,9,medium,0
2,4193,3,medium,0
1,2220,3,low,0
2,4641,18,medium,0
1,2205,20,low,0
1,1827,17,low,0
1,2810,7,low,0
5,8802,22,high,0
5,9777,24,high,0
1,2821,19,low,0
2,4481,25,medium,1
1,3034,26,low,0
4,8151,19,high,0
1,2860,29,low,0
2,4035,14,medium,0
2,4637,9,medium,0
2,3919,16,low,0
5,8675,29,high,0
3,6046,23,medium,0
4,8141,5,high,0
4,8167,28,high,0
4,6934,20,medium,0
1,2793,28,low,0
1,1562,10,low,0
5,8999,31,high,0
5,9220,21,high,1
3,5199,23,medium,0
1,2108,31,low,0
5,9361,20,high,0
5,9579,18,high,0
1,3060,4,low,0
5,8703,27,high,0
5,9841,23,high,0
1,2847,5,low,0
5,8407,6,high,0
2,4845,9,medium,0
1,3089,21,low,0
3,6656,15,medium,0
5,9214,1,high,0
3,6163,8,medium,0
2,3544,13,low,0
2,4326,8,medium,0
4,7849,6,high,0
1,2942,29,low,1
2,3486,29,low,0
3,5847,1,medium,0
1,2767,29,low,0
3,6568,28,medium,0
4,7058,30,high,0
4,8073,27,high,0
5,9494,9,high,0
1,2901,8,low,1
5,9789,3,high,0
1,1127,15,low,0
4,8182,9,high,1
2,4134,30,medium,0
5,9018,30,high,0
3,5339,29,medium,1
1,3026,17,low,0
5,9509,1,high,0
3,5597,26,medium,0
3,5257,30,medium,0
1,3204,30,low,0
1,1038,24,low,0
3,5839,18,medium,1
2,4762,5,medium,0
1,1455,13,low,0
3,5955,3,medium,0
1,3304,29,low,0
5,9881,19,high,0
4,7402,14,high,0
5,9827,10,high,0
1,2753,28,low,0
3,5104,29,medium,0
4,7647,8,high,0
3,5119,4,medium,0
5,9501,2,high,0
5,8585,27,high,0
5,9081,27,high,0
3,5759,30,medium,0
1,1427,14,low,0
2,3584,7,low,0
2,4879,13,medium,0
4,7113,30,high,0
3,5312,30,medium,0
4,7072,11,high,0
2,3588,29,low,0
4,6806,30,medium,0
2,3708,6,low,0
3,5773,10,medium,0
1,1061,3,low,0
5,8439,24,high,0
2,3464,7,low,0
1,1525,3,low,0
4,7812,23,high,0
2,4953,29,medium,0
2,3471,3,low,0
3,5651,25,medium,0
5,8988,19,high,0
3,5911,12,medium,0
4,8032,26,high,0
4,6835,31,medium,0
1,3317,27,low,0
2,3348,14,low,0
1,2199,8,low,0
1,1758,10,low,0
1,1146,15,low,1
1,2065,21,low,0
1,2595,21,low,0
5,8499,24,high,0
2,4972,4,medium,0
1,2166,2,low,0
5,9154,25,high,0
2,4708,3,medium,0
3,6639,28,medium,0
4,7149,25,high,0
4,6902,22,medium,0
2,4398,31,medium,0
3,5879,17,medium,0
3,6073,28,medium,0
2,3488,5,low,0
2,3519,17,low,0
2,4578,16,medium,0
1,1046,3,low,0
3,5490,2,medium,0
4,7501,16,high,0
1,3030,30,low,0
1,2267,15,low,0
5,9992,18,high,0
1,1204,8,low,0
3,6556,1,medium,0
3,6050,22,medium,1
1,1199,24,low,0
5,9426,19,high,0
3,6628,18,medium,0
2,4041,13,medium,0
2,3970,1,low,0
4,7613,21,high,1
3,5852,9,medium,0
1,2985,4,low,0
4,8103,21,high,0
3,5900,29,medium,0
5,8426,23,high,0
5,9345,3,high,0
4,7616,8,high,0
5,9764,3,high,0
1,1574,29,low,0
1,3227,4,low,0
1,2037,20,low,0
1,1081,10,low,0
5,9780,19,high,0
1,3164,15,low,0
1,3062,7,low,0
2,4202,10,medium,0
2,4308,19,medium,0
1,1833,14,low,0
3,5924,26,medium,0
3,6418,8,medium,0
2,3379,19,low,0
3,5509,14,medium,0
1,3048,26,low,0
1,2400,9,low,0
5,9241,1,high,0
4,7482,9,high,0
1,3097,12,low,0
1,2752,8,low,0
2,3450,28,low,0
3,5868,28,medium,0
4,8308,3,high,1
1,3217,3,low,0
2,4666,1,medium,0
5,9618,30,high,0
3,6519,30,medium,0
5,9418,13,high,1
2,3579,13,low,0
5,9897,12,high,0
2,3474,17,low,0
5,9268,12,high,0
4,6873,28,medium,0
1,2706,26,low,0
1,2507,21,low,1
5,8664,21,high,0
4,7417,27,high,0
2,4024,21,medium,0
2,4846,3,medium,0
5,8613,3,high,0
2,4748,12,medium,1
1,2039,17,low,0
3,5772,11,medium,0
1,1927,5,low,0
4,6802,14,medium,0
4,7992,20,high,0
4,7624,5,high,0
5,8436,10,high,0
3,5833,25,medium,1
2,4613,22,medium,0
1,1216,23,low,0
1,2435,25,low,0
2,4051,5,medium,0
1,2248,15,low,0
1,1366,12,low,0
3,6069,30,medium,0
4,8135,24,high,0
3,5889,24,medium,0
1,1486,5,low,0
1,2456,29,low,0
1,1087,8,low,0
5,9420,19,high,0
5,8795,15,high,1
3,6649,8,medium,0
2,3455,2,low,0
4,7922,15,high,1
1,2369,26,low,0
2,3759,6,low,0
4,7045,15,high,1
3,6388,1,medium,0
1,2582,19,low,0
2,3435,27,low,0
1,1810,24,low,0
1,2465,25,low,0
3,6380,18,medium,0
5,9782,28,high,0
5,9396,7,high,0
5,9778,20,high,0
5,9060,17,high,0
3,5219,4,medium,0
3,6553,19,medium,0
1,1846,23,low,0
2,3549,1,low,0
1,2206,27,low,0
5,8750,18,high,0
2,4642,28,medium,0
1,1372,2,low,0
2,4838,24,medium,0
1,1367,27,low,0
4,7730,19,high,0
5,8544,10,high,1
3,6410,26,medium,0
1,3115,8,low,0
1,2406,10,low,0
3,6053,3,medium,0
2,3550,4,low,0
3,5383,21,medium,0
4,6684,15,medium,0
1,1041,31,low,0
1,2736,31,low,0
2,4645,16,medium,0
3,5242,15,medium,0
1,2444,12,low,0
1,1953,2,low,0
1,2803,4,low,0
4,8312,22,high,0
3,5455,17,medium,0
3,6584,26,medium,0
4,7272,3,high,0
3,6317,28,medium,0
3,6099,13,medium,0
4,8040,27,high,0
2,4343,1,medium,0
2,3928,5,low,0
4,7251,10,high,0
2,4863,24,medium,1
1,3201,23,low,0
3,6166,10,medium,0
5,9442,15,high,0
4,7367,11,high,0
5,9824,27,high,0
1,1460,30,low,0
2,4556,6,medium,0
2,3770,7,low,0
4,8191,25,high,0
4,7902,9,high,0
2,4674,23,medium,0
1,1636,20,low,0
4,6768,31,medium,0
1,1705,14,low,0
2,4737,1,medium,0
3,6018,15,medium,0
1,1613,12,low,0
1,1655,9,low,0
1,3117,22,low,0
5,9655,9,high,0
4,7936,10,high,0
4,7469,1,high,1
4,7331,25,high,0
2,4336,27,medium,1
2,3379,3,low,0
3,5952,17,medium,0
3,6161,18,medium,0
4,6970,14,medium,0
1,1366,12,low,0
1,1325,6,low,0
5,8866,29,high,0
1,2235,23,low,0
5,9994,9,high,0
3,5740,3,medium,0
5,9679,26,high,0
2,4822,11,medium,0
2,4050,25,medium,0
4,7423,18,high,0
1,3185,10,low,0
5,8755,10,high,0
4,8131,21,high,0
3,5381,27,medium,1
3,5650,23,medium,0
2,3981,24,low,0
2,4885,1,medium,0
4,7533,1,high,1
3,5523,13,medium,0
1,3225,31,low,0
3,6459,8,medium,0
1,2119,31,low,0
5,9157,27,high,0
1,1912,13,low,0
1,2412,23,low,0
2,4714,6,medium,0
5,9454,7,high,0
5,9444,1,high,0
1,2199,24,low,0
1,1635,12,low,0
3,6158,27,medium,0
2,4501,6,medium,0
2,4835,17,medium,0
5,8925,27,high,0
1,1081,24,low,0
1,2626,15,low,0
4,7581,23,high,0
5,9102,24,high,0
3,6182,9,medium,0
1,2300,27,low,0
1,3310,13,low,0
4,7910,25,high,0
